player_id,year,team_id,league_id,level_id,split_id,position,tc,a,po,er,ip,g,gs,e,dp,tp,pb,sba,rto,ipf,plays,plays_base,roe,opps_0,opps_made_0,opps_1,opps_made_1,opps_2,opps_made_2,opps_3,opps_made_3,opps_4,opps_made_4,opps_5,opps_made_5,zr
344,2024,17,101,6,0,6,459,291,152,0,881,100,100,16,68,1,0,0,0,2,284,292,16,234,214,52,29,34,7,34,1,29,0,102,0,-3.3973
344,2025,24,100,1,0,4,398,250,142,0,902,100,100,6,58,0,0,0,0,2,231,224,6,181,172,34,29,30,17,24,6,16,0,49,0,-0.0568
344,2026,24,100,1,0,4,288,182,102,0,680,76,76,4,40,0,0,0,0,1,177,167,4,116,114,27,22,20,13,18,7,15,8,50,0,5.4970
344,2026,24,100,1,0,6,3,3,0,0,4,2,0,0,1,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0223
344,2027,24,100,1,0,4,395,246,141,0,899,100,100,8,57,0,0,0,0,0,244,234,8,166,158,52,45,28,13,26,8,21,1,65,0,4.3274
344,2028,24,100,1,0,6,29,21,4,0,71,8,8,4,6,0,0,0,0,0,20,19,4,16,12,4,2,1,1,2,0,1,0,2,0,-1.6367
345,2023,19,101,6,0,4,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,-0.3625
345,2023,19,101,6,0,5,241,182,49,0,886,100,100,10,17,0,0,0,0,2,203,204,9,184,175,21,14,11,3,14,0,2,0,8,0,-0.5209
345,2023,19,101,6,0,6,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0211
345,2024,19,101,6,0,4,515,324,184,0,896,100,100,7,75,0,0,0,0,2,307,293,7,218,210,55,40,43,25,24,8,37,4,102,0,2.5646
345,2025,25,100,1,0,4,210,125,82,0,394,45,45,3,41,0,0,0,0,2,103,98,3,64,60,23,20,11,7,20,3,11,1,30,0,0.1934
345,2025,25,100,1,0,9,109,2,105,0,477,55,55,2,0,0,0,0,0,2,98,99,1,82,70,37,22,12,4,12,6,14,3,41,0,-4.4288
345,2026,19,101,6,0,4,17,8,8,0,23,5,3,1,1,0,0,0,0,0,9,9,1,8,7,0,0,0,0,3,0,2,0,3,0,-0.4647
345,2026,19,101,6,0,6,286,185,93,0,524,62,60,8,47,0,0,0,0,2,179,184,8,146,138,22,10,22,6,21,4,30,0,67,0,-0.6019
346,2023,19,101,6,0,7,250,5,244,0,890,100,100,1,1,0,0,0,0,2,229,224,0,195,171,56,40,21,15,20,9,24,9,39,0,6.9189
346,2024,3,100,1,0,7,1,0,1,0,5,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0797
346,2025,3,100,1,0,7,224,1,222,0,878,100,100,1,1,0,0,0,0,2,210,202,1,186,168,43,30,17,8,25,8,24,8,49,0,-1.6751
346,2026,3,100,1,0,5,53,37,14,0,150,18,17,2,5,0,0,0,0,1,41,42,2,40,38,1,1,2,1,1,0,0,0,6,0,0.0751
346,2026,3,100,1,0,7,48,0,47,0,208,23,23,1,0,0,0,0,0,0,45,43,1,43,37,9,7,5,1,2,1,5,1,7,0,-1.2009
346,2026,3,100,1,0,9,111,10,101,0,434,49,49,0,2,0,0,0,0,2,91,91,0,73,65,19,16,10,4,15,9,16,7,34,0,0.8335
346,2027,3,100,1,0,5,199,152,36,0,871,100,100,11,22,0,0,0,0,2,170,170,10,135,126,20,14,24,5,17,1,2,0,9,0,-1.6487
346,2027,3,100,1,0,7,4,0,4,0,8,4,0,0,0,0,0,0,0,0,4,4,0,2,2,2,2,0,0,0,0,0,0,1,0,0.1975
346,2028,3,100,1,0,5,24,18,5,0,71,8,8,1,1,0,0,0,0,0,20,20,1,21,20,1,0,5,1,1,0,0,0,1,0,-0.7747
347,2023,17,101,6,0,8,334,5,326,0,893,100,100,3,0,0,0,0,0,2,328,343,2,227,214,87,70,32,15,38,24,22,3,49,0,3.4648
348,2023,18,101,6,0,8,303,11,289,0,894,100,100,3,2,0,0,0,0,2,290,299,1,208,200,72,53,33,22,24,13,11,1,56,0,4.7151
348,2024,19,101,6,0,7,139,2,134,0,500,58,56,3,1,0,0,0,0,0,120,117,1,103,96,25,16,15,12,12,4,17,6,20,0,3.9567
348,2024,19,101,6,0,8,1,0,1,0,6,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0.0777
348,2025,19,101,6,0,7,168,3,160,0,578,69,67,5,0,0,0,0,0,0,152,142,2,126,114,35,24,10,7,14,9,21,6,31,0,6.8829
348,2025,19,101,6,0,8,3,0,3,0,5,3,0,0,0,0,0,0,0,0,3,3,0,2,1,2,2,0,0,0,0,0,0,0,0,-0.0923
348,2026,19,101,6,0,7,45,2,43,0,253,31,30,0,0,0,0,0,0,0,41,39,0,33,29,15,8,5,1,5,2,5,3,12,0,0.5682
348,2026,19,101,6,0,8,4,0,4,0,9,7,0,0,0,0,0,0,0,2,4,4,0,4,4,0,0,0,0,0,0,1,0,0,0,0.1582
348,2027,19,101,6,0,7,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0000
348,2027,19,101,6,0,8,3,0,3,0,8,4,0,0,0,0,0,0,0,0,3,3,0,2,2,0,0,0,0,1,1,0,0,0,0,0.3333
348,2028,19,101,6,0,7,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0251
349,2023,19,101,6,0,9,251,9,238,0,890,100,100,4,4,0,0,0,0,2,230,226,2,207,184,49,28,19,10,20,12,33,4,42,0,0.0623
349,2024,10,100,1,0,5,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
349,2025,10,100,1,0,5,194,156,29,0,896,100,100,9,13,0,0,0,0,2,168,169,9,161,151,10,7,16,2,8,1,2,0,13,0,-2.0412
349,2026,10,100,1,0,5,201,162,27,0,893,100,100,12,12,0,0,0,0,0,184,184,12,158,147,14,12,19,3,19,0,3,0,5,0,-2.3444
349,2027,10,100,1,0,5,198,151,33,0,904,100,100,14,10,0,0,0,0,0,174,177,13,159,143,20,17,22,2,13,2,3,0,6,0,-3.8518
349,2028,10,100,1,0,5,11,5,5,0,66,7,7,1,0,0,0,0,0,0,6,6,1,8,7,0,0,4,2,1,0,1,0,1,0,-0.4630
350,2023,17,101,6,0,7,218,4,208,0,888,100,100,6,1,0,0,0,0,2,201,202,4,185,161,43,22,18,10,21,7,27,8,34,0,-3.3394
350,2024,19,101,6,0,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
350,2024,19,101,6,0,7,2,0,2,0,4,2,0,0,0,0,0,0,0,0,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0.1315
350,2025,19,101,6,0,7,12,0,11,0,41,7,4,1,0,0,0,0,0,0,12,11,1,7,6,2,2,2,2,1,1,0,0,1,0,0.7273
350,2025,19,101,6,0,9,13,0,13,0,34,4,4,0,0,0,0,0,0,0,10,10,0,8,8,4,3,0,0,1,1,3,1,5,0,0.8446
350,2026,19,101,6,0,7,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
350,2026,19,101,6,0,9,10,0,10,0,34,8,3,0,0,0,0,0,0,0,9,6,0,8,8,1,0,0,0,1,1,1,1,0,0,1.8431
350,2027,19,101,6,0,7,5,0,5,0,14,6,0,0,0,0,0,0,0,0,3,3,0,1,1,1,1,2,2,1,1,0,0,0,0,0.7425
350,2027,19,101,6,0,9,5,0,5,0,8,3,0,0,0,0,0,0,0,0,5,5,0,3,3,2,2,0,0,0,0,1,0,0,0,0.3517
350,2028,19,101,6,0,7,2,0,2,0,3,1,0,0,0,0,0,0,0,0,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0.1179
351,2023,17,101,6,0,3,843,58,780,0,893,100,100,5,90,0,0,0,0,2,155,155,5,125,118,34,30,13,6,7,3,3,0,10,0,0.2596
351,2025,17,101,6,0,3,835,46,787,0,880,100,100,2,111,0,0,0,0,1,113,113,2,91,90,25,22,11,6,7,1,3,0,9,0,4.0915
352,2023,19,101,6,0,3,354,15,339,0,384,44,44,0,35,0,0,0,0,2,44,50,0,43,40,8,6,3,1,3,0,3,0,0,0,-2.1676
352,2023,19,101,6,0,5,1,1,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0341
352,2024,19,101,6,0,4,5,2,3,0,4,2,0,0,1,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,3,0,0.0247
352,2024,19,101,6,0,5,1,1,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0368
353,2023,17,101,6,0,9,227,4,217,0,893,100,100,6,0,0,0,0,0,2,204,207,2,177,157,49,32,23,9,21,13,25,6,34,0,-0.8050
353,2024,17,101,6,0,9,225,3,216,0,742,84,84,6,1,0,0,0,0,2,207,207,2,193,160,49,25,26,14,24,8,23,9,48,0,-5.9693
353,2025,1,100,1,0,7,203,1,200,0,894,100,100,2,1,0,0,0,0,1,187,178,0,158,146,50,30,13,5,21,11,27,8,49,0,0.0055
353,2026,1,100,1,0,7,210,3,204,0,887,100,100,3,0,0,0,0,0,2,198,190,0,167,147,41,28,20,11,19,14,21,4,40,0,0.4125
353,2027,1,100,1,0,7,195,2,188,0,893,100,100,5,0,0,0,0,0,1,177,174,3,157,133,46,31,19,10,19,11,22,3,44,0,-3.8929
353,2028,1,100,1,0,7,16,0,16,0,64,7,7,0,0,0,0,0,0,0,14,13,0,12,11,4,2,1,1,4,2,1,0,1,0,0.3175
354,2023,16,101,6,0,4,517,302,208,0,900,100,100,7,73,0,0,0,0,2,273,259,7,191,181,49,44,34,17,37,11,29,3,89,0,3.8089
354,2024,16,101,6,0,4,573,369,201,0,890,100,100,3,85,0,0,0,0,0,362,354,3,208,199,72,55,58,25,51,8,33,3,104,0,-1.7157
354,2026,1,100,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039
354,2028,11,100,1,0,4,28,14,13,0,64,7,7,1,2,0,0,0,0,0,14,14,1,8,7,6,6,1,0,2,0,3,0,6,0,-0.4008
355,2023,19,101,6,0,6,418,278,132,0,889,100,100,8,65,0,0,0,0,2,268,265,8,207,196,40,29,33,8,37,6,25,0,91,0,2.7681
355,2024,19,101,6,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
355,2024,19,101,6,0,6,458,296,150,0,900,100,100,12,58,0,0,0,0,0,296,282,12,249,235,37,28,31,11,45,11,27,1,78,0,11.1080
355,2025,11,100,1,0,6,453,292,150,0,878,100,100,11,63,0,0,0,0,0,288,279,11,231,216,46,37,29,11,48,4,28,0,111,0,-4.0062
355,2026,11,100,1,0,6,461,292,155,0,887,100,100,14,62,0,0,0,0,0,304,283,14,229,213,53,46,29,9,35,13,33,1,95,0,4.0822
355,2027,11,100,1,0,6,437,297,125,0,893,100,100,15,67,0,0,0,0,1,297,273,15,223,204,42,35,38,16,42,9,42,2,83,0,3.9643
355,2028,11,100,1,0,6,29,22,6,0,64,7,7,1,3,0,0,0,0,0,24,24,1,18,17,2,1,1,0,2,0,2,0,6,0,-0.4883
356,2023,17,101,6,0,2,718,52,664,406,832,93,93,2,4,0,8,80,24,2,20,20,1,24,19,7,7,4,4,0,0,0,0,0,0,-0.7122
356,2024,17,101,6,0,2,593,55,536,486,793,90,90,2,7,0,11,56,25,2,22,22,1,16,15,9,7,9,8,0,0,0,0,0,0,2.7291
356,2025,2,100,1,0,2,34,3,31,24,36,5,4,0,0,0,1,7,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0394
356,2026,2,100,1,0,2,33,2,31,19,38,6,4,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0780
358,2023,19,101,6,0,1,15,11,2,0,76,15,15,2,0,0,0,0,0,0,14,14,2,6,5,1,1,5,3,0,0,0,0,0,0,-0.6712
358,2024,19,101,6,0,1,28,20,7,0,134,26,26,1,0,0,0,0,0,2,18,17,0,13,13,4,4,0,0,0,0,0,0,0,0,0.4186
358,2025,1,100,1,0,1,24,19,5,0,153,25,25,0,0,0,0,0,0,1,17,17,0,8,8,3,3,6,6,0,0,0,0,0,0,0.3301
358,2026,1,100,1,0,1,30,24,6,0,129,24,24,0,1,0,0,0,0,1,21,21,0,10,10,2,2,6,5,0,0,0,0,0,0,-0.1459
358,2027,1,100,1,0,1,29,19,6,0,118,25,25,4,0,0,0,0,0,2,18,18,4,15,9,5,2,1,1,0,0,0,0,0,0,-3.2021
358,2028,2,100,1,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146
359,2023,18,101,6,0,1,12,9,3,0,42,9,6,0,1,0,0,0,0,0,8,8,0,5,4,2,2,0,0,0,0,0,0,0,0,-0.0977
359,2024,18,101,6,0,1,16,14,1,0,153,32,32,1,0,0,0,0,0,2,13,13,1,10,9,1,0,2,2,0,0,0,0,0,0,-0.7248
359,2025,18,101,6,0,1,3,2,1,0,30,15,0,0,0,0,0,0,0,0,2,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0.0604
359,2026,18,101,6,0,1,1,1,0,0,7,4,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.0381
359,2027,1,100,1,0,1,11,7,4,0,53,36,0,0,1,0,0,0,0,1,8,8,0,7,7,1,0,1,1,0,0,0,0,0,0,-0.2450
360,2023,17,101,6,0,1,13,6,6,0,62,9,9,1,0,0,0,0,0,1,6,6,1,4,4,4,3,1,1,0,0,0,0,0,0,-0.2301
360,2024,11,100,1,0,1,5,3,2,0,47,8,8,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,-0.0647
360,2024,17,101,6,0,1,24,17,7,0,136,22,22,0,1,0,0,0,0,0,17,17,0,8,8,5,3,3,3,0,0,0,0,0,0,-0.0758
360,2025,11,100,1,0,1,45,34,9,0,162,25,25,2,2,0,0,0,0,2,34,33,2,18,16,10,9,3,3,0,0,0,0,0,0,-0.1735
360,2026,11,100,1,0,1,7,7,0,0,37,6,6,0,0,0,0,0,0,1,6,6,0,2,1,2,2,3,3,0,0,0,0,0,0,-0.0387
360,2026,2,100,1,0,1,22,16,6,0,117,19,19,0,2,0,0,0,0,0,17,17,0,10,9,3,2,3,3,0,0,0,0,0,0,-0.5418
360,2027,2,100,1,0,1,16,13,1,0,152,25,25,2,0,0,0,0,0,1,14,14,0,8,8,1,1,4,4,0,0,0,0,0,0,-0.2973
360,2028,24,100,1,0,1,2,1,0,0,12,2,2,1,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,-0.5430
361,2023,19,101,6,0,1,7,5,2,0,45,10,7,0,0,0,0,0,0,0,5,5,0,3,3,1,1,1,1,0,0,0,0,0,0,0.1218
361,2024,19,101,6,0,1,18,13,3,0,128,25,25,2,0,0,0,0,0,0,13,12,2,10,8,5,4,0,0,0,0,0,0,0,0,-0.8512
361,2025,9,100,1,0,1,6,6,0,0,33,31,0,0,1,0,0,0,0,1,5,5,0,4,4,0,0,0,0,0,0,0,0,0,0,-0.0066
361,2026,9,100,1,0,1,7,4,3,0,54,41,0,0,0,0,0,0,0,0,3,3,0,2,2,2,1,0,0,0,0,0,0,0,0,-0.4096
361,2027,9,100,1,0,1,9,7,2,0,71,58,0,0,1,0,0,0,0,1,7,7,0,6,6,1,0,0,0,0,0,0,0,0,0,-0.4808
361,2028,9,100,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210
362,2023,16,101,6,0,7,92,2,86,0,324,36,36,4,0,0,0,0,0,2,79,86,0,69,66,24,9,8,5,8,4,16,2,12,0,-2.6608
362,2024,16,101,6,0,3,885,57,820,0,896,100,100,8,95,0,0,0,0,0,186,184,7,129,123,34,28,25,17,7,2,3,0,10,0,1.7376
362,2025,2,100,1,0,3,6,1,5,0,7,4,0,0,1,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,-0.2436
362,2026,2,100,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0548
362,2026,2,100,1,0,3,6,0,6,0,8,4,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0741
362,2026,2,100,1,0,4,14,8,4,0,16,5,1,2,2,0,0,0,0,0,8,8,2,7,5,2,2,0,0,0,0,0,0,0,0,-0.8290
362,2026,2,100,1,0,5,1,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0330
362,2026,2,100,1,0,8,1,0,1,0,5,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0.0014
362,2027,2,100,1,0,4,2,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0147
363,2023,18,101,6,0,1,8,7,1,0,31,6,6,0,0,0,0,0,0,2,6,6,0,2,2,1,1,2,2,0,0,0,0,0,0,0.2620
363,2024,18,101,6,0,1,4,3,1,0,49,23,0,0,1,0,0,0,0,2,4,4,0,1,1,0,0,1,1,0,0,0,0,0,0,-0.0246
363,2025,11,100,1,0,1,10,8,2,0,64,54,0,0,0,0,0,0,0,2,7,7,0,5,5,1,1,0,0,0,0,0,0,0,0,-0.0674
363,2026,11,100,1,0,1,2,2,0,0,39,25,0,0,0,0,0,0,0,0,2,2,0,3,2,0,0,0,0,0,0,0,0,0,0,-0.4251
363,2027,18,101,6,0,1,4,3,1,0,37,19,0,0,1,0,0,0,0,0,3,3,0,1,1,0,0,1,1,0,0,0,0,0,0,-0.0896
363,2028,18,101,6,0,1,1,1,0,0,7,3,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.1318
364,2023,18,101,6,0,6,66,40,23,0,168,19,19,3,7,0,0,0,0,0,43,45,3,38,36,7,4,8,2,8,1,7,0,25,0,-1.0709
364,2024,18,101,6,0,6,459,296,154,0,899,100,100,9,66,0,0,0,0,0,283,294,9,225,210,52,32,26,4,43,6,47,0,103,0,-0.0893
364,2025,9,100,1,0,4,4,2,2,0,7,1,0,0,1,0,0,0,0,0,2,2,0,1,1,1,1,0,0,0,0,0,0,1,0,0.0567
364,2025,9,100,1,0,6,1,1,0,0,5,3,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0597
364,2026,1,100,1,0,6,413,272,130,0,887,100,100,11,64,0,0,0,0,2,267,282,11,220,200,50,25,34,6,34,6,37,3,86,0,-12.5130
364,2027,1,100,1,0,4,176,105,67,0,295,34,34,4,27,0,0,0,0,0,96,105,4,70,65,29,14,13,3,20,3,10,0,16,0,-6.1872
364,2027,1,100,1,0,6,266,178,86,0,598,66,66,2,42,0,0,0,0,1,164,174,2,134,126,19,13,30,5,29,0,23,0,54,0,-5.7285
365,2024,17,101,6,0,7,280,3,274,0,881,100,100,3,2,0,0,0,0,2,251,250,3,216,192,63,42,23,16,18,10,36,14,38,0,3.2248
365,2025,9,100,1,0,8,249,4,238,0,884,100,100,7,0,0,0,0,0,1,242,250,4,163,155,77,42,38,20,22,12,32,9,62,0,-10.0673
365,2026,9,100,1,0,8,261,4,252,0,894,100,100,5,0,0,0,0,0,0,254,250,2,176,172,61,44,36,20,20,11,20,5,55,0,0.0990
365,2027,9,100,1,0,8,299,12,284,0,888,100,100,3,1,0,0,0,0,1,285,282,1,188,180,81,60,32,23,30,18,20,3,66,0,-0.7550
365,2028,9,100,1,0,8,35,0,35,0,73,8,8,0,0,0,0,0,0,1,35,34,0,22,22,7,5,8,6,2,2,0,0,9,0,1.5531
366,2024,18,101,6,0,9,246,9,234,0,899,100,100,3,0,0,0,0,0,0,222,214,2,202,179,48,27,11,6,24,11,28,11,41,0,3.0745
366,2025,11,100,1,0,8,286,9,275,0,878,100,100,2,3,0,0,0,0,0,275,284,0,185,180,79,50,38,18,36,19,40,8,73,0,-6.6644
366,2026,11,100,1,0,8,295,11,281,0,887,100,100,3,3,0,0,0,0,0,282,286,1,197,187,68,49,38,18,46,23,31,4,67,0,-5.7867
366,2027,11,100,1,0,8,308,11,293,0,893,100,100,4,1,0,0,0,0,1,294,297,1,192,187,81,61,35,21,37,21,15,3,61,0,-2.4420
366,2028,11,100,1,0,9,18,2,16,0,64,7,7,0,1,0,0,0,0,0,15,14,0,14,14,2,1,1,1,0,0,0,0,5,0,0.6891
367,2024,16,101,6,0,1,32,19,12,0,159,25,25,1,0,0,0,0,0,2,22,22,1,9,8,4,4,5,5,0,0,0,0,0,0,0.0493
367,2025,11,100,1,0,1,13,11,2,0,80,58,0,0,1,0,0,0,0,1,10,10,0,5,4,2,2,1,1,0,0,0,0,0,0,-0.2215
367,2026,11,100,1,0,1,3,3,0,0,20,19,0,0,0,0,0,0,0,1,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,-0.0638
368,2024,16,101,6,0,1,44,33,9,0,152,26,26,2,1,0,0,0,0,1,33,32,2,10,8,6,6,8,8,0,0,0,0,0,0,0.3719
368,2025,10,100,1,0,1,22,18,3,0,149,24,24,1,0,0,0,0,0,0,20,20,1,14,12,4,3,2,2,0,0,0,0,0,0,-0.7683
368,2026,10,100,1,0,1,9,6,2,0,58,45,0,1,0,0,0,0,0,1,7,7,1,2,2,1,0,2,2,0,0,0,0,0,0,-0.5559
368,2027,10,100,1,0,1,13,8,4,0,100,59,0,1,0,0,0,0,0,1,9,9,0,7,7,2,1,0,0,0,0,0,0,0,0,-0.5758
368,2028,10,100,1,0,1,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0631
369,2024,18,101,6,0,1,7,4,2,0,63,29,0,1,0,0,0,0,0,0,5,5,1,2,2,0,0,2,1,0,0,0,0,0,0,-0.4380
369,2025,18,101,6,0,1,14,13,1,0,54,25,0,0,0,0,0,0,0,1,12,11,0,6,6,6,4,1,1,0,0,0,0,0,0,0.3966
369,2026,18,101,6,0,1,1,1,0,0,5,6,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0591
369,2028,18,101,6,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040
370,2024,16,101,6,0,1,24,22,2,0,134,24,24,0,1,0,0,0,0,1,19,19,0,8,8,4,3,1,1,0,0,0,0,0,0,-0.0767
370,2025,16,101,6,0,1,7,6,1,0,22,13,0,0,1,0,0,0,0,1,6,6,0,1,1,2,1,2,2,0,0,0,0,0,0,0.1143
370,2026,16,101,6,0,1,2,2,0,0,16,8,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.1152
371,2024,18,101,6,0,1,8,5,1,0,40,39,0,2,0,0,0,0,0,0,6,6,1,2,1,0,0,1,1,0,0,0,0,0,0,-0.4514
371,2025,18,101,6,0,1,5,4,1,0,29,19,0,0,0,0,0,0,0,0,4,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0.1582
371,2026,18,101,6,0,1,1,1,0,0,11,9,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0043
371,2027,10,100,1,0,1,2,2,0,0,10,13,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.2848
371,2028,10,100,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140
372,2024,19,101,6,0,2,403,20,381,198,507,59,56,2,4,0,3,55,13,0,6,8,0,15,14,2,2,3,1,0,0,0,0,0,0,-0.4389
372,2025,19,101,6,0,2,224,17,204,92,259,29,29,3,3,0,2,18,8,0,6,6,1,2,2,0,0,3,2,0,0,0,0,0,0,0.8280
372,2025,19,101,6,0,3,23,2,21,0,25,3,3,0,1,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0.1224
372,2026,19,101,6,0,2,19,2,17,2,21,3,2,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.0745
372,2026,19,101,6,0,7,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
372,2027,19,101,6,0,3,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
372,2028,19,101,6,0,3,3,1,2,0,4,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109
373,2024,18,101,6,0,7,10,1,9,0,32,4,4,0,0,0,0,0,0,2,9,9,0,8,8,1,0,0,0,2,1,1,0,2,0,0.1056
373,2025,18,101,6,0,7,4,0,4,0,6,2,0,0,0,0,0,0,0,0,3,3,0,2,2,1,1,0,0,1,1,0,0,0,0,0.4539
373,2025,18,101,6,0,8,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
373,2026,18,101,6,0,7,1,0,1,0,6,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0485
373,2026,18,101,6,0,8,2,0,2,0,2,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0998
373,2026,18,101,6,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000
373,2027,18,101,6,0,8,2,0,2,0,7,4,0,0,0,0,0,0,0,0,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0.1736
373,2027,18,101,6,0,9,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0566
374,2024,16,101,6,0,2,75,6,68,48,108,12,12,1,1,0,4,1,1,0,3,5,1,3,3,0,0,3,1,0,0,0,0,0,0,-1.3688
374,2025,16,101,6,0,1,4,3,1,0,15,12,0,0,0,0,0,0,0,1,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,-0.1977
375,2024,19,101,6,0,5,201,156,36,0,895,100,100,9,21,0,0,0,0,0,175,174,8,152,139,11,8,15,4,17,3,3,0,8,0,-0.5356
375,2025,11,100,1,0,5,229,164,59,0,876,100,100,6,25,0,0,0,0,0,188,187,6,152,146,23,18,22,4,18,1,4,0,19,0,0.2445
375,2026,11,100,1,0,5,226,162,55,0,879,100,100,9,18,0,0,0,0,0,178,178,9,167,156,19,12,24,3,9,1,6,0,10,0,-2.2524
375,2027,11,100,1,0,5,212,169,35,0,890,100,100,8,19,0,0,0,0,1,186,185,8,159,151,15,10,13,1,8,1,3,1,18,0,0.8837
375,2028,11,100,1,0,5,12,8,4,0,64,7,7,0,0,0,0,0,0,0,8,8,0,10,9,2,1,2,0,1,0,0,0,4,0,-0.5412
