player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,war
173,2019,3,0,100,1,21,0,10,3,1,12,42,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-0.1163,0,0.0000
173,2020,15,0,1000,12,1,0,222,60,61,257,1002,60,60,14,0,7,27,32,1,2,28,0,2,0,3,4,0,1.1000,0,0.9935
173,2020,3,0,100,1,3,0,207,47,56,232,0,70,53,6,1,11,30,26,0,0,20,0,7,0,1,4,0,0.0000,0,0.0000
173,2020,3,0,100,1,2,0,209,57,54,223,0,72,47,8,0,13,27,27,0,0,11,0,5,0,1,2,0,0.0000,0,0.0000
173,2020,3,0,100,1,21,0,12,3,5,13,45,3,3,0,0,2,3,2,0,0,1,0,0,0,0,0,0,0.2206,0,0.0000
173,2020,3,0,100,1,1,0,416,104,110,455,1693,100,100,14,1,24,57,53,0,0,31,0,12,0,2,6,0,-0.1542,0,2.5085
173,2021,3,0,100,1,2,0,209,54,28,218,0,75,50,11,1,13,24,25,0,0,6,0,9,0,0,3,0,0.0000,0,0.0000
173,2021,3,0,100,1,21,0,46,12,7,53,206,11,11,0,0,2,6,5,0,0,6,0,1,0,0,1,0,0.2720,0,0.0000
173,2021,3,0,100,1,1,0,438,127,69,468,1726,100,100,23,5,19,59,57,0,0,26,0,13,0,0,3,1,2.1195,0,3.2120
173,2021,3,0,100,1,3,0,229,73,41,250,0,79,50,12,4,6,35,32,0,0,20,0,4,0,0,0,1,0.0000,0,0.0000
173,2022,3,0,100,1,3,0,194,56,41,222,0,62,44,7,2,7,34,21,0,0,25,0,4,0,2,0,1,0.0000,0,0.0000
173,2022,3,0,100,1,21,0,21,4,6,22,87,5,5,1,0,1,3,3,0,0,1,0,0,0,0,0,0,-0.3166,0,0.0000
173,2022,3,0,100,1,1,0,408,112,92,461,1854,100,100,17,2,23,78,50,0,0,47,0,7,0,3,2,1,0.8367,0,3.3893
173,2022,3,0,100,1,2,0,214,56,51,239,0,68,56,10,0,16,44,29,0,0,22,0,3,0,1,2,0,0.0000,0,0.0000
173,2023,3,0,100,1,1,0,403,121,81,452,1814,101,101,18,2,27,72,78,0,0,47,1,11,0,0,1,1,3.7386,0,4.4996
173,2023,3,0,100,1,21,0,38,8,10,39,157,9,9,0,0,2,3,2,0,0,1,0,1,0,0,0,0,-0.0615,0,0.0000
173,2023,3,0,100,1,3,0,233,68,51,260,0,86,54,9,1,15,45,41,0,0,27,0,11,0,0,0,0,0.0000,0,0.0000
173,2023,3,0,100,1,2,0,170,53,30,192,0,65,47,9,1,12,27,37,0,0,20,1,0,0,0,1,1,0.0000,0,0.0000
173,2024,3,0,100,1,3,0,171,42,45,208,0,65,50,10,0,5,24,22,0,0,34,2,7,0,2,1,0,0.0000,0,0.0000
173,2024,3,0,100,1,2,0,195,56,51,227,0,71,50,12,4,13,27,39,0,0,27,0,3,0,3,2,0,0.0000,0,0.0000
173,2024,3,0,100,1,1,0,366,98,96,435,1923,100,100,22,4,18,51,61,0,0,61,2,10,0,5,3,0,1.0668,0,3.4042
173,2025,3,0,100,1,1,0,387,113,74,437,1765,100,100,28,1,22,55,80,0,0,47,4,11,0,2,1,0,3.1708,0,4.3958
173,2025,3,0,100,1,2,0,177,53,32,198,0,65,47,12,1,10,23,34,0,0,20,2,5,0,1,0,0,0.0000,0,0.0000
173,2025,3,0,100,1,3,0,210,60,42,239,0,77,53,16,0,12,32,46,0,0,27,2,6,0,1,1,0,0.0000,0,0.0000
173,2026,3,0,100,1,1,0,405,113,83,448,1763,100,100,34,2,25,59,92,0,0,37,3,9,0,4,1,1,2.7565,0,3.9162
173,2026,3,0,100,1,3,0,188,48,40,207,0,73,42,14,1,11,27,32,0,0,16,2,7,0,2,0,1,0.0000,0,0.0000
173,2026,3,0,100,1,2,0,217,65,43,241,0,70,58,20,1,14,32,60,0,0,21,1,2,0,2,1,0,0.0000,0,0.0000
173,2027,25,0,100,1,1,0,387,85,102,429,1709,100,100,21,1,21,55,57,0,0,37,2,8,0,2,3,0,1.1356,0,-0.5721
173,2027,25,0,100,1,2,0,200,40,51,227,0,70,60,12,1,8,24,20,0,0,26,2,5,0,1,0,0,0.0000,0,0.0000
173,2027,25,0,100,1,3,0,187,45,51,202,0,74,40,9,0,13,31,37,0,0,11,0,3,0,1,3,0,0.0000,0,0.0000
175,2017,1,0,100,1,1,0,75,18,21,83,302,29,18,1,0,3,8,16,0,0,8,0,3,0,0,0,0,0.3552,0,-0.0709
175,2017,1,0,100,1,3,0,65,16,18,71,0,25,18,0,0,2,7,12,0,0,6,0,3,0,0,0,0,0.0000,0,0.0000
175,2017,1,0,100,1,2,0,10,2,3,12,0,10,0,1,0,1,1,4,0,0,2,0,0,0,0,0,0,0.0000,0,0.0000
175,2018,1,0,100,1,1,0,2,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1421,0,0.0272
175,2018,1,0,100,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
175,2018,1,0,100,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
175,2021,1,0,100,1,1,0,191,42,63,209,797,52,52,10,1,9,23,24,0,0,17,2,4,0,1,0,0,-0.7311,0,0.0234
175,2021,1,0,100,1,2,0,163,36,52,179,0,52,52,9,1,9,20,22,0,0,15,2,4,0,1,0,0,0.0000,0,0.0000
175,2021,1,0,100,1,3,0,28,6,11,30,0,23,0,1,0,0,3,2,0,0,2,0,0,0,0,0,0,0.0000,0,0.0000
176,2017,11,0,100,1,1,0,410,116,76,463,1813,100,100,13,1,18,68,49,0,0,46,2,13,0,1,6,0,0.1975,0,2.0005
176,2017,11,0,100,1,3,0,224,64,42,256,0,78,55,9,1,10,43,27,0,0,28,1,3,0,1,3,0,0.0000,0,0.0000
176,2017,11,0,100,1,2,0,186,52,34,207,0,71,45,4,0,8,25,22,0,0,18,1,10,0,0,3,0,0.0000,0,0.0000
176,2018,11,0,100,1,1,0,419,123,90,471,1825,100,100,17,1,21,75,71,0,0,46,0,17,0,4,2,0,0.0511,0,2.4397
176,2018,11,0,100,1,3,0,225,71,51,245,0,82,51,10,0,11,43,40,0,0,15,0,8,0,3,2,0,0.0000,0,0.0000
176,2018,11,0,100,1,21,0,20,7,5,22,95,5,5,1,0,0,3,2,0,0,2,0,0,0,0,0,0,0.0229,0,0.0000
176,2018,11,0,100,1,2,0,194,52,39,226,0,76,49,7,1,10,32,31,0,0,31,0,9,0,1,0,0,0.0000,0,0.0000
176,2019,9,0,100,1,1,0,229,61,66,240,889,68,55,8,2,10,28,34,0,0,8,0,2,0,2,1,0,0.8071,0,1.0196
176,2019,9,0,100,1,2,0,200,51,60,210,0,64,55,8,2,7,23,25,0,0,7,0,1,0,2,1,0,0.0000,0,0.0000
176,2019,9,0,100,1,3,0,29,10,6,30,0,22,0,0,0,3,5,9,0,0,1,0,1,0,0,0,0,0.0000,0,0.0000
176,2019,9,0,100,1,21,0,16,6,3,17,58,3,3,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0.0642,0,0.0000
177,2017,1,0,100,1,1,0,426,134,43,477,1731,100,100,27,2,16,80,61,0,0,32,3,14,0,6,13,0,1.5388,0,2.8984
177,2017,1,0,100,1,21,0,31,9,4,34,129,7,7,2,0,0,4,3,0,0,1,0,2,0,0,2,0,0.0116,0,0.0000
177,2017,1,0,100,1,3,0,224,69,21,250,0,70,50,14,2,5,40,28,0,0,14,1,11,0,3,9,0,0.0000,0,0.0000
177,2017,1,0,100,1,2,0,202,65,22,227,0,61,50,13,0,11,40,33,0,0,18,2,3,0,3,4,0,0.0000,0,0.0000
177,2018,1,0,100,1,1,0,404,116,76,472,1834,101,101,22,0,21,68,81,0,0,57,3,24,0,3,8,0,1.8280,0,3.3515
177,2018,1,0,100,1,2,0,171,39,39,201,0,64,45,4,0,10,29,27,0,0,28,2,14,0,0,2,0,0.0000,0,0.0000
177,2018,1,0,100,1,3,0,233,77,37,271,0,80,56,18,0,11,39,54,0,0,29,1,10,0,3,6,0,0.0000,0,0.0000
177,2019,1,0,100,1,3,0,208,65,41,228,0,72,51,7,2,14,32,35,0,0,13,1,0,0,3,4,0,0.0000,0,0.0000
177,2019,1,0,100,1,2,0,182,36,49,206,0,67,49,3,0,7,19,22,0,0,15,2,1,0,3,6,0,0.0000,0,0.0000
177,2019,1,0,100,1,1,0,390,101,90,434,1537,100,100,10,2,21,51,57,0,0,28,3,1,0,6,10,0,1.0178,0,3.3401
177,2020,13,0,1000,12,1,0,260,78,74,289,1035,66,66,6,2,27,46,68,0,2,16,3,6,0,3,10,0,2.4474,0,2.9619
177,2020,3,0,100,1,2,0,189,47,63,220,0,69,47,6,1,13,29,37,0,0,22,2,2,0,2,7,0,0.0000,0,0.0000
177,2020,3,0,100,1,1,0,383,104,113,441,1602,100,100,14,2,32,68,80,0,0,40,3,9,0,2,16,0,3.5620,0,3.6806
177,2020,3,0,100,1,3,0,194,57,50,221,0,68,53,8,1,19,39,43,0,0,18,1,7,0,0,9,0,0.0000,0,0.0000
177,2020,3,0,100,1,21,0,12,3,1,13,40,3,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0145,0,0.0000
177,2021,3,0,100,1,2,0,185,54,58,202,0,73,50,6,0,12,32,26,0,0,11,0,2,0,0,6,0,0.0000,0,0.0000
177,2021,3,0,100,1,21,0,45,7,12,50,189,11,11,2,1,1,7,2,0,0,4,0,1,0,0,1,0,-0.8320,0,0.0000
177,2021,3,0,100,1,3,0,213,67,50,238,0,78,50,14,0,12,36,37,0,0,15,0,5,0,0,10,0,0.0000,0,0.0000
177,2021,3,0,100,1,1,0,398,121,108,440,1662,100,100,20,0,24,68,63,0,0,26,0,7,0,0,16,0,2.1779,0,3.3642
177,2022,3,0,100,1,21,0,20,2,5,22,78,5,5,1,0,0,0,1,0,0,0,0,1,0,0,2,0,-0.3488,0,0.0000
177,2022,3,0,100,1,2,0,204,55,43,231,0,65,56,6,0,12,35,26,0,0,20,0,5,0,1,6,0,0.0000,0,0.0000
177,2022,3,0,100,1,1,0,399,110,86,448,1657,100,100,15,1,22,67,53,0,0,38,1,9,0,1,10,0,0.4746,0,3.0769
177,2022,3,0,100,1,3,0,195,55,43,217,0,61,44,9,1,10,32,27,0,0,18,1,4,0,0,4,0,0.0000,0,0.0000
177,2023,3,0,100,1,1,0,394,97,103,429,1486,101,101,10,0,21,43,68,0,0,22,0,9,0,4,9,0,-0.2945,0,1.5701
177,2023,3,0,100,1,2,0,170,45,45,188,0,69,47,5,0,10,22,32,0,0,13,0,2,0,1,4,0,0.0000,0,0.0000
177,2023,3,0,100,1,21,0,35,6,10,37,148,9,9,1,0,0,2,1,0,0,2,1,1,0,0,0,0,-0.4985,0,0.0000
177,2023,3,0,100,1,3,0,224,52,58,241,0,84,54,5,0,11,21,36,0,0,9,0,7,0,3,5,0,0.0000,0,0.0000
177,2024,3,0,100,1,1,0,288,81,66,317,1149,74,74,23,1,8,26,46,0,0,16,0,12,0,2,11,0,0.3235,0,1.5624
177,2024,3,0,100,1,2,0,148,36,34,162,0,56,36,9,0,5,14,20,0,0,6,0,8,0,1,7,0,0.0000,0,0.0000
177,2024,2,0,100,1,21,0,33,9,10,39,149,9,9,1,0,3,5,6,0,0,3,0,1,0,2,1,0,0.0685,0,0.0000
177,2024,3,0,100,1,3,0,140,45,32,155,0,52,38,14,1,3,12,26,0,0,10,0,4,0,1,4,0,0.0000,0,0.0000
177,2024,2,0,100,1,1,0,116,37,21,126,465,26,26,7,0,8,24,32,1,0,9,0,4,0,0,1,0,1.2192,1,1.3210
177,2024,2,0,100,1,3,0,55,17,7,60,0,20,13,4,0,2,11,9,0,0,4,0,1,0,0,1,0,0.0000,1,0.0000
177,2024,2,0,100,1,2,0,61,20,14,66,0,20,13,3,0,6,13,23,0,0,5,0,3,0,0,0,0,0.0000,1,0.0000
178,2017,10,0,100,1,1,0,387,101,92,413,1466,100,100,13,1,12,40,57,0,0,14,1,11,0,4,8,0,-0.4180,0,0.3358
178,2017,10,0,100,1,2,0,213,56,55,226,0,72,56,7,1,8,23,38,0,0,9,1,4,0,1,3,0,0.0000,0,0.0000
178,2017,10,0,100,1,3,0,174,45,37,187,0,65,44,6,0,4,17,19,0,0,5,0,7,0,3,5,0,0.0000,0,0.0000
178,2018,10,0,100,1,3,0,213,49,45,222,0,78,52,12,1,6,17,20,0,0,9,0,2,0,0,0,0,0.0000,0,0.0000
178,2018,10,0,100,1,1,0,405,104,86,427,1513,100,100,20,2,14,38,44,2,0,16,0,4,0,3,2,1,-0.1588,0,1.7051
178,2018,10,0,100,1,2,0,192,55,41,205,0,72,48,8,1,8,21,24,0,0,7,0,2,0,3,2,1,0.0000,0,0.0000
178,2019,10,0,100,1,2,0,173,30,50,183,0,60,55,7,2,3,14,10,0,0,4,0,2,0,0,6,0,0.0000,0,0.0000
178,2019,10,0,100,1,3,0,156,45,35,166,0,62,45,4,3,4,21,21,0,0,8,1,3,0,0,2,0,0.0000,0,0.0000
178,2019,10,0,100,1,1,0,329,75,85,349,1240,100,100,11,5,7,35,31,2,1,12,1,5,0,0,8,0,-0.9747,0,2.9847
178,2020,13,0,1000,12,1,0,234,36,65,257,964,66,66,9,0,5,24,21,3,6,16,0,6,0,2,5,0,-1.2761,0,-1.3997
178,2020,11,0,100,1,2,0,179,27,60,203,0,79,47,12,0,4,20,14,0,0,18,0,2,0,2,4,0,0.0000,0,0.0000
178,2020,11,0,100,1,1,0,349,57,112,399,1502,100,100,23,2,10,44,35,3,2,32,0,5,0,5,13,0,-1.9449,0,0.5322
178,2020,11,0,100,1,3,0,170,30,52,196,0,72,53,11,2,6,24,21,0,0,14,0,3,0,3,9,0,0.0000,0,0.0000
178,2020,11,0,100,1,21,0,23,7,7,24,85,6,6,2,1,2,6,3,0,0,1,0,0,0,0,0,0,0.2345,0,0.0000
178,2021,11,0,100,1,2,0,183,43,45,202,0,70,51,8,2,5,29,29,0,0,17,0,1,0,1,0,1,0.0000,0,0.0000
178,2021,11,0,100,1,1,0,364,82,82,397,1465,100,100,15,4,8,51,51,1,8,29,0,3,0,1,2,1,-0.4736,0,0.7912
178,2021,11,0,100,1,3,0,181,39,37,195,0,70,49,7,2,3,22,22,0,0,12,0,2,0,0,2,0,0.0000,0,0.0000
178,2021,11,0,100,1,21,0,20,3,5,22,81,6,6,1,1,0,2,0,0,0,2,0,0,0,0,0,0,-0.0991,0,0.0000
178,2022,11,0,100,1,2,0,186,35,53,202,0,69,55,11,1,6,15,19,0,0,10,0,3,0,2,4,0,0.0000,0,0.0000
178,2022,11,0,100,1,3,0,166,34,42,181,0,69,45,10,1,5,15,22,0,0,12,4,0,0,2,1,0,0.0000,0,0.0000
178,2022,11,0,100,1,1,0,352,69,95,383,1414,100,100,21,2,11,30,41,3,0,22,4,3,0,4,5,0,-0.7609,0,0.9464
178,2022,11,0,100,1,21,0,45,12,9,48,177,12,12,4,1,1,9,5,0,0,2,0,1,0,0,1,0,0.0887,0,0.0000
178,2023,11,0,100,1,1,0,345,62,111,380,1428,100,100,15,3,10,30,35,4,2,27,1,3,0,2,6,0,-2.4132,0,1.0289
178,2023,11,0,100,1,2,0,196,33,69,210,0,79,62,7,1,7,16,17,0,0,11,1,2,0,0,3,0,0.0000,0,0.0000
178,2023,11,0,100,1,3,0,149,29,42,170,0,65,38,8,2,3,14,18,0,0,16,0,1,0,2,3,0,0.0000,0,0.0000
178,2024,11,0,100,1,1,0,336,64,115,362,1381,100,100,9,0,6,18,28,1,2,21,0,6,0,1,4,0,-2.5108,0,-0.8255
178,2024,11,0,100,1,2,0,190,37,62,204,0,75,65,5,0,3,12,16,0,0,10,0,4,0,1,3,0,0.0000,0,0.0000
178,2024,11,0,100,1,3,0,146,27,53,158,0,67,35,4,0,3,6,12,0,0,11,0,2,0,0,1,0,0.0000,0,0.0000
178,2025,25,0,100,1,1,0,388,82,99,431,1663,100,100,8,0,12,45,31,0,0,33,0,9,0,1,9,0,-0.5820,0,0.6796
178,2025,25,0,100,1,2,0,199,41,55,221,0,67,55,4,0,7,23,21,0,0,16,0,5,0,0,6,0,0.0000,0,0.0000
178,2025,25,0,100,1,3,0,189,41,44,210,0,71,45,4,0,5,22,10,0,0,17,0,4,0,1,3,0,0.0000,0,0.0000
178,2026,25,0,100,1,1,0,108,22,43,115,415,39,30,5,0,2,9,8,0,0,6,0,0,0,0,0,1,-0.6281,0,-0.4262
178,2026,25,0,100,1,2,0,38,8,20,39,0,19,10,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0.0000,0,0.0000
178,2026,25,0,100,1,3,0,70,14,23,76,0,28,20,4,0,2,7,6,0,0,5,0,0,0,0,0,1,0.0000,0,0.0000
180,2017,1,0,100,1,3,0,217,71,38,241,0,76,50,14,0,2,33,25,0,0,22,1,6,0,1,1,0,0.0000,0,0.0000
180,2017,1,0,100,1,1,0,415,129,64,457,1628,100,100,27,2,4,68,49,1,2,36,1,7,0,4,2,0,1.2070,0,2.0843
180,2017,1,0,100,1,21,0,25,6,9,29,134,7,7,0,0,0,6,2,0,0,4,0,1,0,0,0,0,0.0493,0,0.0000
180,2017,1,0,100,1,2,0,198,58,26,216,0,68,50,13,2,2,35,24,0,0,14,0,1,0,3,1,0,0.0000,0,0.0000
180,2018,1,0,100,1,1,0,420,141,57,469,1925,101,101,29,8,1,58,35,0,4,45,1,11,0,3,0,1,1.1851,0,2.9480
180,2018,1,0,100,1,2,0,182,68,22,205,0,63,45,13,4,0,24,13,0,0,21,0,7,0,2,0,0,0.0000,0,0.0000
180,2018,1,0,100,1,3,0,238,73,35,264,0,80,56,16,4,1,34,22,0,0,24,1,4,0,1,0,1,0.0000,0,0.0000
180,2019,1,0,100,1,3,0,217,64,34,232,0,68,51,9,1,2,24,17,0,0,12,2,2,0,3,0,0,0.0000,0,0.0000
180,2019,1,0,100,1,1,0,414,117,69,447,1640,100,100,17,1,3,47,33,0,0,28,2,8,0,4,1,0,-0.2713,0,2.1500
180,2019,1,0,100,1,2,0,197,53,35,215,0,64,49,8,0,1,23,16,0,0,16,0,6,0,1,1,0,0.0000,0,0.0000
180,2020,15,0,1000,12,1,0,253,72,41,277,1075,60,60,10,2,8,32,31,8,7,24,1,5,0,0,0,0,0.9101,0,0.9827
180,2020,1,0,100,1,3,0,202,64,38,233,0,73,52,12,0,5,30,23,0,0,19,0,2,8,2,2,0,0.0000,0,0.0000
180,2020,1,0,100,1,1,0,397,118,73,456,1754,100,100,24,3,8,52,32,1,0,38,3,4,16,2,3,0,1.6824,0,2.2955
180,2020,1,0,100,1,2,0,195,54,35,223,0,73,48,12,3,3,22,9,0,0,19,3,2,8,0,1,0,0.0000,0,0.0000
180,2021,1,0,100,1,3,0,209,61,32,229,0,75,45,10,0,5,25,18,0,0,20,1,5,0,0,0,0,0.0000,0,0.0000
180,2021,1,0,100,1,2,0,190,56,23,226,0,69,55,13,3,1,28,14,0,0,30,3,6,0,3,3,0,0.0000,0,0.0000
180,2021,1,0,100,1,1,0,399,117,55,455,1760,100,100,23,3,6,53,32,4,3,50,4,11,0,3,3,0,0.5732,0,3.4635
180,2022,1,0,100,1,1,0,395,114,59,446,1787,100,100,16,4,6,53,48,0,0,43,0,7,0,7,1,0,1.0569,0,2.8404
180,2022,1,0,100,1,2,0,208,64,32,235,0,66,54,10,3,3,27,32,0,0,23,0,3,0,4,0,0,0.0000,0,0.0000
180,2022,1,0,100,1,3,0,187,50,27,211,0,67,46,6,1,3,26,16,0,0,20,0,4,0,3,1,0,0.0000,0,0.0000
180,2023,1,0,100,1,1,0,389,122,51,427,1598,100,100,25,2,10,60,46,0,1,36,2,4,0,2,0,0,2.9983,0,3.2397
180,2023,1,0,100,1,2,0,208,60,27,226,0,65,56,16,2,6,35,25,0,0,18,1,2,0,0,0,0,0.0000,0,0.0000
180,2023,1,0,100,1,3,0,181,62,24,201,0,62,44,9,0,4,25,21,0,0,18,1,2,0,2,0,0,0.0000,0,0.0000
180,2024,1,0,100,1,2,0,201,36,48,227,0,74,64,11,1,0,12,25,0,0,23,1,7,0,3,0,0,0.0000,0,0.0000
180,2024,1,0,100,1,1,0,354,74,78,400,1556,100,100,19,1,5,34,42,0,0,41,1,9,0,5,0,0,1.4712,0,0.6966
180,2024,1,0,100,1,3,0,153,38,30,173,0,68,36,8,0,5,22,17,0,0,18,0,2,0,2,0,0,0.0000,0,0.0000
180,2025,24,0,100,1,1,0,320,80,66,345,1291,75,75,21,4,3,37,27,10,8,23,1,4,0,2,0,0,-0.5324,0,0.5654
180,2025,24,0,100,1,2,0,149,36,27,161,0,48,39,7,0,0,12,11,0,0,10,0,4,0,2,0,0,0.0000,0,0.0000
180,2025,24,0,100,1,3,0,171,44,39,184,0,60,36,14,4,3,25,16,0,0,13,1,0,0,0,0,0,0.0000,0,0.0000
180,2025,1,0,100,1,1,0,107,23,21,117,452,25,25,7,1,0,17,6,0,0,9,0,0,0,1,0,0,-0.3634,1,-0.0205
180,2025,1,0,100,1,2,0,52,11,9,57,0,17,14,3,1,0,10,4,0,0,4,0,0,0,1,0,0,0.0000,1,0.0000
180,2025,1,0,100,1,3,0,55,12,12,60,0,19,11,4,0,0,7,2,0,0,5,0,0,0,0,0,0,0.0000,1,0.0000
180,2026,1,0,100,1,1,0,421,108,88,457,1637,100,100,14,1,13,61,41,0,0,33,0,9,0,2,1,0,0.5315,0,1.6482
180,2026,1,0,100,1,3,0,194,52,39,207,0,69,43,8,0,6,29,20,0,0,12,0,3,0,1,0,0,0.0000,0,0.0000
180,2026,1,0,100,1,2,0,227,56,49,250,0,79,57,6,1,7,32,21,0,0,21,0,6,0,1,1,0,0.0000,0,0.0000
180,2027,1,0,100,1,1,0,404,103,92,439,1670,100,100,16,2,7,47,39,0,0,26,0,11,0,4,5,0,-2.0049,0,-0.0825
180,2027,1,0,100,1,2,0,222,59,49,237,0,77,57,10,2,4,29,19,0,0,11,0,7,0,2,2,0,0.0000,0,0.0000
180,2027,1,0,100,1,3,0,182,44,43,202,0,76,43,6,0,3,18,20,0,0,15,0,4,0,2,3,0,0.0000,0,0.0000
181,2017,2,0,100,1,2,0,150,42,19,172,0,59,43,8,0,2,21,18,0,0,16,0,5,0,2,4,0,0.0000,0,0.0000
181,2017,2,0,100,1,3,0,225,67,33,261,0,82,57,13,1,2,32,24,0,0,32,0,6,0,2,2,0,0.0000,0,0.0000
181,2017,2,0,100,1,1,0,375,109,52,433,1790,100,100,21,1,4,53,42,2,0,48,0,11,0,4,6,0,-0.1555,0,1.6628
181,2017,2,0,100,1,21,0,26,7,2,28,100,7,7,1,0,2,4,9,0,0,2,0,2,0,0,0,0,0.1058,0,0.0000
181,2018,2,0,100,1,2,0,83,20,18,87,0,33,22,4,1,1,7,7,0,0,3,0,2,0,0,1,0,0.0000,0,0.0000
181,2018,2,0,100,1,1,0,246,67,42,262,1001,68,67,13,2,5,32,26,0,0,15,0,6,0,0,1,0,0.7705,0,0.1565
181,2018,2,0,100,1,3,0,163,47,24,175,0,54,45,9,1,4,25,19,0,0,12,0,4,0,0,0,0,0.0000,0,0.0000
181,2020,2,0,100,1,1,0,99,27,25,104,379,28,28,6,1,2,13,18,0,0,5,0,1,0,0,0,0,0.8963,0,0.1840
181,2020,2,0,100,1,3,0,42,17,3,46,0,20,11,3,0,2,8,11,0,0,4,0,1,0,0,0,0,0.0000,0,0.0000
181,2020,2,0,100,1,2,0,57,10,22,58,0,22,17,3,1,0,5,7,0,0,1,0,0,0,0,0,0,0.0000,0,0.0000
181,2021,2,0,100,1,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,-0.0238
181,2021,2,0,100,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
182,2017,1,0,100,1,3,0,71,27,16,77,0,33,16,4,0,0,6,6,0,0,5,0,4,0,1,0,0,0.0000,0,0.0000
182,2017,1,0,100,1,1,0,171,58,34,190,706,50,48,13,0,2,19,27,1,2,17,4,9,0,2,0,0,0.0966,0,0.0814
182,2017,1,0,100,1,21,0,29,9,10,31,127,7,7,1,0,0,5,1,0,0,2,0,1,0,0,0,0,-0.3074,0,0.0000
182,2017,1,0,100,1,2,0,100,31,18,113,0,36,32,9,0,2,13,21,0,0,12,4,5,0,1,0,0,0.0000,0,0.0000
182,2018,1,0,100,1,2,0,173,38,35,186,0,66,45,5,1,3,20,16,0,0,11,1,7,0,1,1,0,0.0000,0,0.0000
182,2018,1,0,100,1,1,0,396,102,78,438,1670,101,101,12,4,6,56,40,0,1,39,1,14,0,2,1,0,-1.9753,0,-1.4817
182,2018,1,0,100,1,3,0,223,64,43,252,0,80,56,7,3,3,36,24,0,0,28,0,7,0,1,0,0,0.0000,0,0.0000
182,2019,1,0,100,1,1,0,319,73,59,350,1302,90,84,5,2,5,30,34,0,0,26,0,16,0,2,3,0,-2.6737,0,-1.5942
182,2019,1,0,100,1,2,0,145,37,26,156,0,59,38,3,1,2,17,11,0,0,11,0,8,0,0,0,0,0.0000,0,0.0000
182,2019,1,0,100,1,3,0,174,36,33,194,0,66,46,2,1,3,13,23,0,0,15,0,8,0,2,3,0,0.0000,0,0.0000
182,2020,1,0,100,1,2,0,93,22,20,100,0,47,17,9,0,2,8,15,0,0,4,0,1,3,0,0,0,0.0000,0,0.0000
182,2020,1,0,100,1,1,0,260,61,55,284,1053,80,69,15,0,3,19,30,0,0,18,1,3,6,0,0,0,-0.1702,0,-0.8304
182,2020,1,0,100,1,3,0,167,39,35,184,0,63,52,6,0,1,11,15,0,0,14,1,2,3,0,0,0,0.0000,0,0.0000
182,2021,1,0,100,1,3,0,178,49,30,200,0,74,45,3,0,1,23,15,0,0,21,0,0,0,0,1,0,0.0000,0,0.0000
182,2021,1,0,100,1,1,0,370,93,75,405,1620,100,100,8,2,2,37,32,3,2,34,0,8,0,0,1,0,-0.9392,0,-0.4408
182,2021,1,0,100,1,2,0,192,44,45,205,0,66,55,5,2,1,14,17,0,0,13,0,8,0,0,0,0,0.0000,0,0.0000
182,2025,25,0,100,1,1,0,352,61,91,387,1411,100,100,7,1,7,25,19,0,0,31,2,7,0,3,1,0,-2.0428,0,-2.9702
182,2025,25,0,100,1,2,0,181,42,39,201,0,69,55,5,0,6,19,14,0,0,17,1,3,0,3,0,0,0.0000,0,0.0000
182,2025,25,0,100,1,3,0,171,19,52,186,0,71,45,2,1,1,6,5,0,0,14,1,4,0,0,1,0,0.0000,0,0.0000
182,2026,25,0,100,1,1,0,82,23,22,92,348,32,19,2,0,5,10,13,0,0,8,0,1,0,2,0,0,0.0985,0,0.3513
182,2026,25,0,100,1,2,0,72,21,19,80,0,27,19,2,0,3,8,9,0,0,6,0,1,0,2,0,0,0.0000,0,0.0000
182,2026,25,0,100,1,3,0,10,2,3,12,0,11,0,0,0,2,2,4,0,0,2,0,0,0,0,0,0,0.0000,0,0.0000
184,2017,9,0,100,1,1,0,6,1,4,6,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2648,0,-0.0622
184,2017,9,0,100,1,3,0,5,1,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
184,2017,9,0,100,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
185,2017,10,0,100,1,1,0,421,126,81,446,1605,100,100,16,4,5,59,36,7,8,21,0,5,0,0,4,0,0.4954,0,0.9685
