player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint
48,2020,14,392,1000,12,0,9,4,1,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454,0
48,2020,14,394,1000,12,0,9,4,1,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925,0
48,2020,14,396,1000,12,0,9,5,2,1,6,0,1,1,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0.1552,0
48,2020,14,398,1000,12,0,9,4,1,1,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1471,0
48,2020,14,400,1000,12,0,9,3,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0
48,2020,14,402,1000,12,0,9,4,0,1,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0438,0
48,2020,14,404,1000,12,0,9,5,2,2,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0138,0
48,2020,14,406,1000,12,0,9,4,1,2,4,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0702,0
48,2020,14,408,1000,12,0,9,3,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401,0
48,2020,14,410,1000,12,0,9,2,0,0,4,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0.0618,0
48,2020,14,412,1000,12,0,9,3,2,0,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0284,0
48,2020,14,414,1000,12,0,9,5,0,3,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2862,0
48,2020,14,416,1000,12,0,9,4,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1720,0
48,2020,14,418,1000,12,0,9,4,2,0,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0387,0
