"team_id","parent_team_id","league_id","player_id","year","ab","h","SO","pa","pitches_seen","g","Dbl","Trp","hr","r","rbi","sb","bb","ibb","sf","hp","ip","p_ab","p_tb","ha","k","walks","p_r","er","w","l","s","p_sf","hra","qs","cg","sho","hld","zr","war","games","games_remaining","pa_pace","avg","obp","sin","rc","tb","slg","ops","iso","b_babip","bat_k_pcnt","bat_bb_pcnt","bat_k_bb_pcnt","era","whip","p_babip","fip","HR_per_9","R_per_9","H_per_9","K_per_9","BB_per_9","pit_k_pcnt","pit_bb_pcnt","pit_k_bb_pcnt","full_name","position_name","league_abbr","parent_team_abbr","team_name","winloss","name_pos","url"
18,18,101,393,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,48,0,7,18,10,2,2,2,0,0,1,0,0,0,0,2,0.0019,0.56,162,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.133,0.226,2.7,0,1.2,4.2,10.8,6,0.38,0.21,0.17,"Jack BIII","P","MiLPBE","SCSS","State College Swift Steeds ","2 - 0","Jack BIII - P","http://www.pbesim.com/players/player_393.html"
18,18,101,436,2025,277,71,62,313,1164,75,9,1,13,46,49,0,30,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,162,0,313,0.256,0.329,48,40,121,0.437,0.766,0.181,0.282,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"Artem Maximovich","1B","MiLPBE","SCSS","State College Swift Steeds ","0 - 0","Artem Maximovich - 1B","http://www.pbesim.com/players/player_436.html"
18,18,101,436,2026,107,32,18,118,407,26,1,0,5,17,18,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9745,0.17,162,102,581,0.299,0.356,26,17,48,0.449,0.805,0.15,0.318,0.15,0.08,0.07,0,0,0,0,0,0,0,0,0,0,0,0,"Artem Maximovich","1B","MiLPBE","SCSS","State College Swift Steeds ","0 - 0","Artem Maximovich - 1B","http://www.pbesim.com/players/player_436.html"
18,18,101,437,2025,273,83,62,304,1166,75,8,4,16,50,53,0,25,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5787,2.83,162,0,304,0.304,0.365,55,54,147,0.538,0.903,0.234,0.338,0.2,0.08,0.12,0,0,0,0,0,0,0,0,0,0,0,0,"Theodore Crunkleton","2B","MiLPBE","SCSS","State College Swift Steeds ","0 - 0","Theodore Crunkleton - 2B","http://www.pbesim.com/players/player_437.html"
18,18,101,437,2026,419,126,70,459,1673,101,17,3,9,66,45,0,34,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6741,2.39,162,102,923,0.301,0.355,97,63,176,0.42,0.775,0.119,0.341,0.15,0.07,0.08,0,0,0,0,0,0,0,0,0,0,0,0,"Theodore Crunkleton","2B","MiLPBE","SCSS","State College Swift Steeds ","0 - 0","Theodore Crunkleton - 2B","http://www.pbesim.com/players/player_437.html"
18,18,101,391,2026,7,4,0,7,29,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1092,0.16,162,102,96,0.571,0.571,3,3,5,0.714,1.285,0.143,0.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Billy Bob Booker the Fifth","2B","MiLPBE","SCSS","State College Swift Steeds ","0 - 0","Billy Bob Booker the Fifth - 2B","http://www.pbesim.com/players/player_391.html"
18,18,101,447,2026,286,73,66,311,1179,83,12,2,9,38,38,0,19,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.029,-0.49,162,102,693,0.255,0.309,50,36,116,0.406,0.715,0.151,0.3,0.21,0.06,0.15,0,0,0,0,0,0,0,0,0,0,0,0,"Tormund Gingerbomb","2B","MiLPBE","SCSS","State College Swift Steeds ","0 - 0","Tormund Gingerbomb - 2B","http://www.pbesim.com/players/player_447.html"
18,18,101,146,2023,420,128,53,485,1889,100,11,2,10,63,43,2,58,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.121,3.44,162,0,485,0.305,0.393,105,68,173,0.412,0.805,0.107,0.328,0.11,0.12,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,"Louis  Storm ","2B","MiLPBE","SCSS","State College Swift Steeds ","0 - 0","Louis  Storm  - 2B","http://www.pbesim.com/players/player_146.html"
18,18,101,327,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,653,0,198,65,51,92,79,10,11,0,6,14,14,0,0,0,-1.1575,2.06,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.335,1.518,0.317,4.35,0.77,5.05,10.87,3.57,2.8,0.1,0.08,0.02,"Alyssa Elliot","P","MiLPBE","SCSS","State College Swift Steeds ","10 - 11","Alyssa Elliot - P","http://www.pbesim.com/players/player_327.html"
18,18,101,401,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,168,0,50,24,13,26,26,1,3,0,1,4,1,0,0,0,0.0181,0.54,162,102,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85,1.575,0.326,4.17,0.9,5.85,11.25,5.4,2.93,0.14,0.08,0.06,"Hayley MaConnell","P","MiLPBE","SCSS","State College Swift Steeds ","1 - 3","Hayley MaConnell - P","http://www.pbesim.com/players/player_401.html"
18,18,101,65,2022,427,122,66,483,1761,100,16,1,9,65,71,0,45,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2662,1.35,162,0,483,0.286,0.36,96,61,167,0.391,0.751,0.105,0.317,0.14,0.09,0.05,0,0,0,0,0,0,0,0,0,0,0,0,"Huki Hawaii","C","MiLPBE","SCSS","State College Swift Steeds ","0 - 0","Huki Hawaii - C","http://www.pbesim.com/players/player_65.html"
18,18,101,401,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,863,0,222,130,94,102,96,19,6,0,7,17,18,3,2,0,-1.7728,3.48,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.857,1.411,0.284,4.18,0.68,4.1,8.92,5.22,3.78,0.15,0.11,0.04,"Hayley MaConnell","P","MiLPBE","SCSS","State College Swift Steeds ","19 - 6","Hayley MaConnell - P","http://www.pbesim.com/players/player_401.html"
18,18,101,489,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,155,0,40,34,11,11,10,2,1,4,0,3,0,0,0,7,-0.3526,0.8,162,102,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,1.275,0.314,3.2,0.68,2.48,9,7.65,2.48,0.22,0.07,0.15,"Espen Knutsen Jr.","P","MiLPBE","SCSS","State College Swift Steeds ","2 - 1","Espen Knutsen Jr. - P","http://www.pbesim.com/players/player_489.html"
18,18,101,391,2025,8,1,4,9,36,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954,-0.07,162,0,9,0.125,0.222,1,0,1,0.125,0.347,0,0.25,0.44,0.11,0.33,0,0,0,0,0,0,0,0,0,0,0,0,"Billy Bob Booker the Fifth","2B","MiLPBE","SCSS","State College Swift Steeds ","0 - 0","Billy Bob Booker the Fifth - 2B","http://www.pbesim.com/players/player_391.html"
18,18,101,391,2024,62,12,11,67,223,16,0,0,1,4,6,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2679,-0.51,162,0,67,0.194,0.239,11,4,15,0.242,0.481,0.048,0.216,0.16,0.06,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"Billy Bob Booker the Fifth","2B","MiLPBE","SCSS","State College Swift Steeds ","0 - 0","Billy Bob Booker the Fifth - 2B","http://www.pbesim.com/players/player_391.html"
18,18,101,461,2026,385,108,70,426,1571,101,12,0,5,45,37,0,36,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4008,0.28,162,102,856,0.281,0.34,91,46,135,0.351,0.691,0.07,0.328,0.16,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,"Mike McSlapp","LF","MiLPBE","SCSS","State College Swift Steeds ","0 - 0","Mike McSlapp - LF","http://www.pbesim.com/players/player_461.html"
18,18,101,487,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,414,0,143,54,34,74,73,6,9,0,3,17,6,0,0,0,-0.6361,-0.03,162,102,0,0,0,0,0,0,0,0,0,0,0,0,0,6.844,1.844,0.364,5.34,1.59,6.94,13.41,5.06,3.19,0.13,0.08,0.05,"Jack Bauer","P","MiLPBE","SCSS","State College Swift Steeds ","6 - 9","Jack Bauer - P","http://www.pbesim.com/players/player_487.html"
18,18,101,488,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,186,0,48,28,15,18,13,5,1,0,1,3,3,0,0,0,-0.2872,0.81,162,102,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,1.26,0.288,3.66,0.54,3.24,8.64,5.04,2.7,0.15,0.08,0.07,"Dan Wilinsky","P","MiLPBE","SCSS","State College Swift Steeds ","5 - 1","Dan Wilinsky - P","http://www.pbesim.com/players/player_488.html"
18,18,101,317,2022,127,27,24,145,549,32,5,0,1,15,8,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5121,-0.05,162,0,145,0.213,0.31,21,11,35,0.276,0.586,0.063,0.255,0.17,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,"Justin Moreland","3B","MiLPBE","SCSS","State College Swift Steeds ","0 - 0","Justin Moreland - 3B","http://www.pbesim.com/players/player_317.html"
18,18,101,19,2021,116,38,16,133,492,31,3,1,7,16,16,0,12,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854,1.35,162,0,133,0.328,0.398,27,26,64,0.552,0.95,0.224,0.326,0.12,0.09,0.03,0,0,0,0,0,0,0,0,0,0,0,0,"Ike Thompson","2B","MiLPBE","SCSS","State College Swift Steeds ","0 - 0","Ike Thompson - 2B","http://www.pbesim.com/players/player_19.html"
18,18,101,348,2023,431,112,78,475,1794,100,3,0,8,57,38,0,39,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7151,1.12,162,0,475,0.26,0.322,101,45,139,0.323,0.645,0.063,0.299,0.16,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,"Shaun Parrish","LF","MiLPBE","SCSS","State College Swift Steeds ","0 - 0","Shaun Parrish - LF","http://www.pbesim.com/players/player_348.html"
18,18,101,280,2024,145,34,33,157,605,37,6,0,3,11,16,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2617,-0.32,162,0,157,0.234,0.293,25,14,49,0.338,0.631,0.104,0.284,0.21,0.06,0.15,0,0,0,0,0,0,0,0,0,0,0,0,"Hugh  Belongwithme","1B","MiLPBE","SCSS","State College Swift Steeds ","0 - 0","Hugh  Belongwithme - 1B","http://www.pbesim.com/players/player_280.html"
18,18,101,13,2021,73,28,8,85,302,19,5,0,2,13,22,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5708,0.77,162,0,85,0.384,0.471,21,18,39,0.534,1.005,0.15,0.413,0.09,0.11,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,"AJ  Robertson ","3B","MiLPBE","SCSS","State College Swift Steeds ","0 - 0","AJ  Robertson  - 3B","http://www.pbesim.com/players/player_13.html"
19,19,101,493,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,196,0,57,30,11,20,17,3,0,0,3,0,2,0,0,0,-1.137,1.69,162,102,0,0,0,0,0,0,0,0,0,0,0,0,0,3.188,1.417,0.337,2.54,0,3.75,10.69,5.62,2.06,0.15,0.06,0.09,"Jerry Parker","P","MiLPBE","ARM","Amarillo Armadillos","3 - 0","Jerry Parker - P","http://www.pbesim.com/players/player_493.html"
19,19,101,463,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,492,0,140,79,43,68,62,8,8,0,3,16,9,0,0,0,-1.0153,1.11,162,102,0,0,0,0,0,0,0,0,0,0,0,0,0,4.537,1.488,0.31,4.56,1.17,4.98,10.24,5.78,3.15,0.16,0.09,0.07,"Daquan Nibbason","P","MiLPBE","ARM","Amarillo Armadillos","8 - 8","Daquan Nibbason - P","http://www.pbesim.com/players/player_463.html"
19,19,101,298,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,291,0,98,50,32,40,39,6,5,11,1,9,0,0,0,3,-0.4505,-0.28,162,102,0,0,0,0,0,0,0,0,0,0,0,0,0,5.239,1.94,0.382,4.79,1.21,5.37,13.16,6.72,4.3,0.17,0.11,0.06,"Jay  Livingston","P","MiLPBE","ARM","Amarillo Armadillos","6 - 5","Jay  Livingston - P","http://www.pbesim.com/players/player_298.html"
19,19,101,319,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,143,0,47,31,17,23,23,2,0,2,1,3,0,0,0,0,-0.094,0.22,162,102,0,0,0,0,0,0,0,0,0,0,0,0,0,5.914,1.829,0.4,3.9,0.77,5.91,12.09,7.97,4.37,0.22,0.12,0.1,"Michael Oxhard","P","MiLPBE","ARM","Amarillo Armadillos","2 - 0","Michael Oxhard - P","http://www.pbesim.com/players/player_319.html"
19,19,101,410,2025,363,99,59,418,1563,97,4,1,6,45,38,0,44,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.3236,0.81,162,0,418,0.273,0.364,88,45,123,0.339,0.703,0.066,0.31,0.14,0.11,0.03,0,0,0,0,0,0,0,0,0,0,0,0,"Eric Tsai","2B","MiLPBE","ARM","Amarillo Armadillos","0 - 0","Eric Tsai - 2B","http://www.pbesim.com/players/player_410.html"
19,19,101,305,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,96,0,16,21,12,11,10,2,2,5,2,2,0,0,0,2,-0.214,0.17,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.103,0.966,0.187,3.79,0.62,3.41,4.97,6.52,3.72,0.22,0.12,0.1,"Hobby -Bill-","P","MiLPBE","ARM","Amarillo Armadillos","2 - 2","Hobby -Bill- - P","http://www.pbesim.com/players/player_305.html"
19,19,101,338,2023,187,46,37,208,711,52,2,1,6,25,24,5,15,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2644,-0.04,162,0,208,0.246,0.312,37,21,68,0.364,0.676,0.118,0.274,0.18,0.07,0.11,0,0,0,0,0,0,0,0,0,0,0,0,"Troy Castlefield-Pfloog","C","MiLPBE","ARM","Amarillo Armadillos","0 - 0","Troy Castlefield-Pfloog - C","http://www.pbesim.com/players/player_338.html"
19,19,101,317,2025,275,72,44,297,1057,70,12,0,4,26,30,1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0591,-0.08,162,0,297,0.262,0.315,56,30,96,0.349,0.664,0.087,0.298,0.15,0.07,0.08,0,0,0,0,0,0,0,0,0,0,0,0,"Justin Moreland","3B","MiLPBE","ARM","Amarillo Armadillos","0 - 0","Justin Moreland - 3B","http://www.pbesim.com/players/player_317.html"
19,19,101,332,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,130,0,25,43,16,13,13,5,1,0,3,3,0,0,0,1,0.1601,0.63,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,1.139,0.253,3.13,0.75,3.25,6.25,10.75,4,0.33,0.12,0.21,"Dino Panini","P","MiLPBE","ARM","Amarillo Armadillos","5 - 1","Dino Panini - P","http://www.pbesim.com/players/player_332.html"
19,19,101,317,2026,13,2,6,16,64,10,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4286,-0.01,162,102,179,0.154,0.312,2,1,2,0.154,0.466,0,0.286,0.38,0.12,0.26,0,0,0,0,0,0,0,0,0,0,0,0,"Justin Moreland","3B","MiLPBE","ARM","Amarillo Armadillos","0 - 0","Justin Moreland - 3B","http://www.pbesim.com/players/player_317.html"
19,19,101,409,2025,412,118,76,467,1835,101,15,2,10,56,41,0,50,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.795,2.05,162,0,467,0.286,0.365,91,61,167,0.405,0.77,0.119,0.328,0.16,0.11,0.05,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Bellinger","2B","MiLPBE","ARM","Amarillo Armadillos","0 - 0","Kyle Bellinger - 2B","http://www.pbesim.com/players/player_409.html"
19,19,101,304,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,126,0,36,33,26,24,21,0,3,0,6,3,0,0,0,5,-0.5953,-0.04,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.727,1.879,0.344,4.65,0.82,6.55,9.82,9,7.09,0.26,0.21,0.05,"Jay  Windsor ","P","MiLPBE","ARM","Amarillo Armadillos","0 - 3","Jay  Windsor  - P","http://www.pbesim.com/players/player_304.html"
19,19,101,302,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,111,0,28,29,17,15,15,0,2,1,2,4,0,0,0,1,-0.5247,-0.07,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.5,0.3,4.6,1.2,4.5,8.4,8.7,5.1,0.26,0.15,0.11,"Johnny  -Vravo-","P","MiLPBE","ARM","Amarillo Armadillos","0 - 2","Johnny  -Vravo- - P","http://www.pbesim.com/players/player_302.html"
19,19,101,428,2025,382,106,66,424,1556,96,13,3,6,47,52,4,36,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1064,0.53,162,0,424,0.277,0.349,84,50,143,0.374,0.723,0.097,0.323,0.16,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,"D.J. Steele","1B","MiLPBE","ARM","Amarillo Armadillos","0 - 0","D.J. Steele - 1B","http://www.pbesim.com/players/player_428.html"
19,19,101,426,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,571,0,161,114,52,77,70,11,9,0,7,13,6,0,0,0,0.096,2.71,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.437,1.5,0.328,3.78,0.82,4.88,10.2,7.23,3.3,0.2,0.09,0.11,"Epictitus Milburn","P","MiLPBE","ARM","Amarillo Armadillos","11 - 9","Epictitus Milburn - P","http://www.pbesim.com/players/player_426.html"
19,19,101,305,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,236,0,75,51,48,46,42,1,1,0,4,4,0,0,0,2,-0.9955,-0.16,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,2.196,0.384,4.78,0.64,7.39,12.05,8.2,7.71,0.22,0.2,0.02,"Hobby -Bill-","P","MiLPBE","ARM","Amarillo Armadillos","1 - 1","Hobby -Bill- - P","http://www.pbesim.com/players/player_305.html"
19,19,101,23,2026,12,5,1,14,43,3,0,0,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8975,0.28,162,102,490,0.417,0.429,4,4,8,0.667,1.096,0.25,0.364,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,"Esteban  Ramirez","CF","MiLPBE","ARM","Amarillo Armadillos","0 - 0","Esteban  Ramirez - CF","http://www.pbesim.com/players/player_23.html"
19,19,101,323,2025,178,48,26,210,813,58,1,0,8,26,22,0,30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1904,1.34,162,0,210,0.27,0.376,39,28,73,0.41,0.786,0.14,0.276,0.12,0.14,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,"Benjamin Beaux","LF","MiLPBE","ARM","Amarillo Armadillos","0 - 0","Benjamin Beaux - LF","http://www.pbesim.com/players/player_323.html"
19,19,101,338,2026,19,8,1,21,85,9,1,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5236,0.29,162,102,259,0.421,0.476,7,4,9,0.474,0.95,0.053,0.444,0.05,0.1,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,"Troy Castlefield-Pfloog","C","MiLPBE","ARM","Amarillo Armadillos","0 - 0","Troy Castlefield-Pfloog - C","http://www.pbesim.com/players/player_338.html"
19,19,101,300,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,643,0,239,51,62,132,122,4,14,0,9,30,8,1,0,0,-2.5727,-1.53,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.521,2.062,0.366,6.35,1.85,8.14,14.73,3.14,3.82,0.08,0.1,-0.02,"Albert  -Einstein-","P","MiLPBE","ARM","Amarillo Armadillos","4 - 14","Albert  -Einstein- - P","http://www.pbesim.com/players/player_300.html"
19,19,101,299,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,234,0,76,28,28,37,37,2,0,0,1,6,0,0,0,1,-0.4208,-0.24,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.946,1.857,0.348,4.99,0.96,5.95,12.21,4.5,4.5,0.12,0.12,0,"Moe -Lester-","P","MiLPBE","ARM","Amarillo Armadillos","2 - 0","Moe -Lester- - P","http://www.pbesim.com/players/player_299.html"
19,19,101,388,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,250,0,62,56,27,26,23,2,5,8,1,7,0,0,0,9,-0.9358,0.74,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.136,1.348,0.293,4.01,0.95,3.55,8.45,7.64,3.68,0.22,0.11,0.11,"Hobby  Bill","P","MiLPBE","ARM","Amarillo Armadillos","2 - 5","Hobby  Bill - P","http://www.pbesim.com/players/player_388.html"
19,19,101,135,2022,371,96,96,410,1496,100,7,0,10,44,51,4,32,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.6549,0.03,162,0,410,0.259,0.317,79,43,133,0.358,0.675,0.099,0.319,0.23,0.08,0.15,0,0,0,0,0,0,0,0,0,0,0,0,"Mark -Fish-","3B","MiLPBE","ARM","Amarillo Armadillos","0 - 0","Mark -Fish- - 3B","http://www.pbesim.com/players/player_135.html"
19,19,101,388,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,60,0,21,7,8,6,6,0,2,1,2,2,0,0,0,4,-0.078,-0.2,162,102,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,1.933,0.358,5.5,1.2,3.6,12.6,4.2,4.8,0.12,0.13,-0.01,"Hobby  Bill","P","MiLPBE","ARM","Amarillo Armadillos","0 - 2","Hobby  Bill - P","http://www.pbesim.com/players/player_388.html"
19,19,101,361,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,494,0,129,94,40,59,51,6,8,0,2,12,5,0,0,0,-0.8512,2.63,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.586,1.32,0.3,3.79,0.84,4.15,9.07,6.61,2.81,0.19,0.08,0.11,"Brock Lobster","P","MiLPBE","ARM","Amarillo Armadillos","6 - 8","Brock Lobster - P","http://www.pbesim.com/players/player_361.html"
19,19,101,298,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,624,0,185,101,70,104,92,9,12,0,4,16,9,1,0,0,-4.7946,0.97,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.308,1.635,0.331,4.48,0.92,6,10.67,5.83,4.04,0.16,0.11,0.05,"Jay  Livingston","P","MiLPBE","ARM","Amarillo Armadillos","9 - 12","Jay  Livingston - P","http://www.pbesim.com/players/player_298.html"
19,19,101,350,2025,36,10,10,42,176,17,0,0,2,2,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5719,0.34,162,0,42,0.278,0.357,8,6,16,0.444,0.801,0.166,0.32,0.24,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0,"Marc Steele","LF","MiLPBE","ARM","Amarillo Armadillos","0 - 0","Marc Steele - LF","http://www.pbesim.com/players/player_350.html"
19,19,101,309,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,535,0,134,117,69,73,71,4,9,0,2,16,9,0,0,0,-0.1593,1.63,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.664,1.482,0.292,4.42,1.05,4.8,8.8,7.69,4.53,0.22,0.13,0.09,"Tiddlywink McTicklestick","P","MiLPBE","ARM","Amarillo Armadillos","4 - 9","Tiddlywink McTicklestick - P","http://www.pbesim.com/players/player_309.html"
19,19,101,309,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,321,0,100,43,43,63,57,2,5,0,1,11,3,0,0,2,0.4452,0.02,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.932,1.932,0.332,5.61,1.34,7.66,12.16,5.23,5.23,0.13,0.13,0,"Tiddlywink McTicklestick","P","MiLPBE","ARM","Amarillo Armadillos","2 - 5","Tiddlywink McTicklestick - P","http://www.pbesim.com/players/player_309.html"
19,19,101,314,2025,163,44,32,186,650,63,10,0,2,18,26,0,16,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6795,0.29,162,0,186,0.27,0.339,32,21,60,0.368,0.707,0.098,0.316,0.17,0.09,0.08,0,0,0,0,0,0,0,0,0,0,0,0,"Eddie Spaghetti","1B","MiLPBE","ARM","Amarillo Armadillos","0 - 0","Eddie Spaghetti - 1B","http://www.pbesim.com/players/player_314.html"
19,19,101,317,2024,214,64,34,236,846,62,8,0,8,31,36,0,17,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1544,0.62,162,0,236,0.299,0.349,48,34,96,0.449,0.798,0.15,0.32,0.14,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,"Justin Moreland","3B","MiLPBE","ARM","Amarillo Armadillos","0 - 0","Justin Moreland - 3B","http://www.pbesim.com/players/player_317.html"
19,19,101,355,2023,405,124,63,459,1778,100,11,1,7,43,42,1,37,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7681,2.58,162,0,459,0.306,0.365,105,58,158,0.39,0.755,0.084,0.346,0.14,0.08,0.06,0,0,0,0,0,0,0,0,0,0,0,0,"Arbin Asipi Jr","SS","MiLPBE","ARM","Amarillo Armadillos","0 - 0","Arbin Asipi Jr - SS","http://www.pbesim.com/players/player_355.html"
19,19,101,300,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,632,0,228,40,68,137,127,7,14,0,9,16,6,1,0,0,-2.5234,-0.6,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.993,2.07,0.362,5.42,1.01,8.62,14.35,2.52,4.28,0.06,0.11,-0.05,"Albert  -Einstein-","P","MiLPBE","ARM","Amarillo Armadillos","7 - 14","Albert  -Einstein- - P","http://www.pbesim.com/players/player_300.html"
19,19,101,302,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,139,0,40,28,20,21,18,0,1,0,2,8,0,0,0,2,-0.2665,-0.64,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.667,0.305,6.1,2,5.25,10,7,5,0.2,0.14,0.06,"Johnny  -Vravo-","P","MiLPBE","ARM","Amarillo Armadillos","0 - 1","Johnny  -Vravo- - P","http://www.pbesim.com/players/player_302.html"
