"league_id","player_id","ab","h","SO","pa","pitches_seen","g","Dbl","Trp","hr","r","rbi","sb","bb","ibb","sf","hp","ip","p_ab","p_tb","ha","k","walks","p_r","er","w","l","s","p_sf","hra","qs","cg","sho","hld","zr","war","avg","obp","sin","rc","tb","slg","ops","iso","b_babip","bat_k_pcnt","bat_bb_pcnt","bat_k_bb_pcnt","era","whip","p_babip","fip","HR_per_9","R_per_9","H_per_9","K_per_9","BB_per_9","pit_k_pcnt","pit_bb_pcnt","pit_k_bb_pcnt","full_name","position_name","league_abbr","winloss","name_pos","url","pitch_hit"
100,91,278,73,77,295,1079,76,14,1,5,34,24,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4117,0.68,0.263,0.305,53,32,104,0.374,0.679,0.111,0.347,0.26,0.06,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"Michael Paolino","C","PBE","0 - 0","Michael Paolino - C","http://www.pbesim.com/players/player_91.html","Hitter"
100,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,211,0,37,47,25,21,21,0,2,4,1,11,0,0,0,4,-1.4776,-0.72,0,0,0,0,0,0,0,0,0,0,0,0,3.203,1.051,0.169,5.2,1.68,3.2,5.64,7.17,3.81,0.22,0.12,0.1,"Alex Rolison","P","PBE","0 - 2","Alex Rolison - P","http://www.pbesim.com/players/player_157.html","Pitcher"
100,114,25,7,6,28,116,8,2,0,1,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1241,-0.08,0.28,0.357,4,4,12,0.48,0.837,0.2,0.333,0.21,0.11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"Seth -Phelps-","LF","PBE","0 - 0","Seth -Phelps- - LF","http://www.pbesim.com/players/player_114.html","Hitter"
100,60,2226,556,529,2459,8695,623,108,10,104,331,335,0,198,18,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.2639,13.85,0.25,0.32,334,320,996,0.447,0.767,0.197,0.281,0.22,0.08,0.14,0,0,0,0,0,0,0,0,0,0,0,0,"Joffrey Baratheon","C","PBE","0 - 0","Joffrey Baratheon - C","http://www.pbesim.com/players/player_60.html","Hitter"
100,83,24,2,8,31,134,34,0,0,0,4,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2851,-0.72,0.083,0.258,2,1,2,0.083,0.341,0,0.118,0.26,0.19,0.07,0,0,0,0,0,0,0,0,0,0,0,0,"Ulysses Covfefe","CF","PBE","0 - 0","Ulysses Covfefe - CF","http://www.pbesim.com/players/player_83.html","Hitter"
100,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,3096,0,630,1090,207,256,244,58,37,46,16,73,60,10,5,14,-2.7891,27.66,0,0,0,0,0,0,0,0,0,0,0,0,2.614,0.996,0.286,2.37,0.78,2.74,6.75,11.68,2.22,0.35,0.07,0.28,"D'Aroldis Borkman","P","PBE","58 - 37","D'Aroldis Borkman - P","http://www.pbesim.com/players/player_62.html","Pitcher"
100,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,186,0,41,56,21,26,26,5,6,3,1,9,0,0,0,1,0.6033,-0.45,0,0,0,0,0,0,0,0,0,0,0,0,4.68,1.24,0.262,4.46,1.62,4.68,7.38,10.08,3.78,0.3,0.11,0.19,"Bouf LeBeef","P","PBE","5 - 6","Bouf LeBeef - P","http://www.pbesim.com/players/player_95.html","Pitcher"
100,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,70,0,16,14,11,13,13,1,0,0,2,2,0,0,0,1,0.0691,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,6.158,1.421,0.25,4.73,0.95,6.16,7.58,6.63,5.21,0.2,0.16,0.04,"Botty McBotpants","P","PBE","1 - 0","Botty McBotpants - P","http://www.pbesim.com/players/player_161.html","Pitcher"
100,66,2545,601,505,2852,10507,715,103,8,20,257,229,12,211,6,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4424,-1.85,0.236,0.305,470,239,780,0.306,0.611,0.07,0.286,0.18,0.07,0.11,0,0,0,0,0,0,0,0,0,0,0,0,"Keeks Marone","LF","PBE","0 - 0","Keeks Marone - LF","http://www.pbesim.com/players/player_66.html","Hitter"
100,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,966,0,250,165,99,131,121,13,11,5,14,23,9,0,0,5,-0.000900000000000017,0.92,0,0,0,0,0,0,0,0,0,0,0,0,4.391,1.407,0.287,4.17,0.83,4.75,9.07,5.99,3.59,0.17,0.1,0.07,"Marcus Strikeout","P","PBE","13 - 11","Marcus Strikeout - P","http://www.pbesim.com/players/player_130.html","Pitcher"
100,202,701,168,135,737,2464,178,26,6,4,68,45,14,26,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.243,-0.96,0.24,0.275,132,60,218,0.311,0.586,0.071,0.291,0.18,0.04,0.14,0,0,0,0,0,0,0,0,0,0,0,0,"Willie Mays Hayes","CF","PBE","0 - 0","Willie Mays Hayes - CF","http://www.pbesim.com/players/player_202.html","Hitter"
100,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,48,0,21,4,6,18,18,1,3,0,0,2,0,0,0,2,0.0351,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0.452,7.1,2,18,21,4,6,0.08,0.12,-0.04,"Ron -Jeremy-","P","PBE","1 - 3","Ron -Jeremy- - P","http://www.pbesim.com/players/player_163.html","Pitcher"
100,68,387,84,102,419,1551,105,14,0,15,46,47,0,28,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2266,0.36,0.217,0.277,55,40,143,0.37,0.647,0.153,0.256,0.24,0.07,0.17,0,0,0,0,0,0,0,0,0,0,0,0,"Ben O'Leary","C","PBE","0 - 0","Ben O'Leary - C","http://www.pbesim.com/players/player_68.html","Hitter"
100,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,1954,0,502,368,192,289,266,29,33,6,12,67,30,1,1,7,-1.7273,2.87,0,0,0,0,0,0,0,0,0,0,0,0,4.75,1.377,0.284,4.51,1.2,5.16,8.96,6.57,3.43,0.19,0.1,0.09,"Lucas North","P","PBE","29 - 33","Lucas North - P","http://www.pbesim.com/players/player_69.html","Pitcher"
100,9,96,17,19,108,405,30,6,1,1,11,11,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0097,-0.51,0.177,0.259,9,7,28,0.292,0.551,0.115,0.208,0.18,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,"King Swamp Troll","LF","PBE","0 - 0","King Swamp Troll - LF","http://www.pbesim.com/players/player_9.html","Hitter"
100,101,4,0,2,4,15,1,0,0,0,0,0,0,0,0,0,0,1158,4465,0,1144,826,375,564,528,70,57,0,32,128,106,14,4,0,-1.9235,10.83,0,0,0,0,0,0,0,0,0,0.5,0,0.5,4.104,1.312,0.287,4.08,0.99,4.38,8.89,6.42,2.91,0.18,0.08,0.1,"Anna Joosten","P","PBE","70 - 57","Anna Joosten - P","http://www.pbesim.com/players/player_101.html","Pitcher"
100,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,2371,0,713,349,220,433,402,20,57,0,26,87,24,0,0,0,-1.7238,0.69,0,0,0,0,0,0,0,0,0,0,0,0,6.281,1.62,0.319,5,1.36,6.77,11.14,5.45,3.44,0.15,0.09,0.06,"Ace Faulkner","P","PBE","20 - 57","Ace Faulkner - P","http://www.pbesim.com/players/player_315.html","Pitcher"
100,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,160,0,34,28,24,21,19,2,1,2,3,5,0,0,0,0,-0.852,-0.33,0,0,0,0,0,0,0,0,0,0,0,0,3.977,1.349,0.223,4.98,1.05,4.4,7.12,5.86,5.02,0.18,0.15,0.03,"Hans Herjolfur","P","PBE","2 - 1","Hans Herjolfur - P","http://www.pbesim.com/players/player_72.html","Pitcher"
100,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,1566,0,374,405,116,193,181,41,14,8,10,63,23,1,0,11,-0.4505,4.77,0,0,0,0,0,0,0,0,0,0,0,0,3.944,1.186,0.281,3.96,1.37,4.21,8.15,8.83,2.53,0.26,0.07,0.19,"Goosebumps Walkaway","P","PBE","41 - 14","Goosebumps Walkaway - P","http://www.pbesim.com/players/player_42.html","Pitcher"
100,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,1787,0,459,475,189,220,208,23,20,42,10,57,9,0,0,26,-1.7448,5.36,0,0,0,0,0,0,0,0,0,0,0,0,4.096,1.418,0.318,3.88,1.12,4.33,9.04,9.35,3.72,0.27,0.11,0.16,"Trent Boult","P","PBE","23 - 20","Trent Boult - P","http://www.pbesim.com/players/player_43.html","Pitcher"
100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,2508,0,574,653,216,273,261,59,24,14,17,65,51,6,0,8,-2.1064,11.89,0,0,0,0,0,0,0,0,0,0,0,0,3.522,1.184,0.282,3.38,0.88,3.68,7.75,8.81,2.91,0.26,0.09,0.17,"Guy Walker","P","PBE","59 - 24","Guy Walker - P","http://www.pbesim.com/players/player_12.html","Pitcher"
100,75,51,16,6,58,212,16,0,1,0,7,9,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4055,0.14,0.314,0.379,15,7,18,0.353,0.732,0.039,0.348,0.1,0.07,0.03,0,0,0,0,0,0,0,0,0,0,0,0,"Cody Braun","SS","PBE","0 - 0","Cody Braun - SS","http://www.pbesim.com/players/player_75.html","Hitter"
100,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,1816,0,456,518,187,238,227,24,44,131,15,59,0,0,0,36,-0.0241,4.06,0,0,0,0,0,0,0,0,0,0,0,0,4.328,1.362,0.317,3.72,1.12,4.54,8.69,9.88,3.57,0.29,0.1,0.19,"Hannu Karpotsev","P","PBE","24 - 44","Hannu Karpotsev - P","http://www.pbesim.com/players/player_213.html","Pitcher"
100,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,5783,0,1351,1520,363,607,573,111,59,0,23,145,153,20,6,0,-3.3499,35.92,0,0,0,0,0,0,0,0,0,0,0,0,3.393,1.128,0.291,3.06,0.86,3.59,8,9,2.15,0.26,0.06,0.2,"Greg Steiner","P","PBE","111 - 59","Greg Steiner - P","http://www.pbesim.com/players/player_76.html","Pitcher"
100,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,1279,0,350,287,110,156,148,23,29,62,16,27,0,0,0,12,1.243,2.88,0,0,0,0,0,0,0,0,0,0,0,0,4.073,1.407,0.329,3.43,0.74,4.29,9.63,7.9,3.03,0.22,0.09,0.13,"Tim Jackson","P","PBE","23 - 29","Tim Jackson - P","http://www.pbesim.com/players/player_215.html","Pitcher"
100,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,466,0,119,88,74,66,60,7,8,4,5,12,0,0,0,6,0.1382,-0.71,0,0,0,0,0,0,0,0,0,0,0,0,4.538,1.622,0.288,4.8,0.91,4.99,9,6.66,5.6,0.19,0.16,0.03,"Victor Ball","P","PBE","7 - 8","Victor Ball - P","http://www.pbesim.com/players/player_216.html","Pitcher"
100,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,1861,0,446,510,165,217,203,40,18,2,12,47,38,1,0,1,-1.5168,11.28,0,0,0,0,0,0,0,0,0,0,0,0,3.729,1.247,0.303,3.28,0.86,3.99,8.19,9.37,3.03,0.27,0.09,0.18,"Bobby Hill","P","PBE","40 - 18","Bobby Hill - P","http://www.pbesim.com/players/player_145.html","Pitcher"
100,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,221,0,62,44,35,30,29,5,2,0,1,8,0,0,0,1,0.1474,-0.82,0,0,0,0,0,0,0,0,0,0,0,0,4.925,1.83,0.318,5.38,1.36,5.09,10.53,7.47,5.94,0.2,0.16,0.04,"John Luther","P","PBE","5 - 2","John Luther - P","http://www.pbesim.com/players/player_112.html","Pitcher"
100,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ike Thompson","2B","PBE","0 - 0","Ike Thompson - 2B","http://www.pbesim.com/players/player_19.html","Hitter"
100,113,1,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David -Dongs-","1B","PBE","0 - 0","David -Dongs- - 1B","http://www.pbesim.com/players/player_113.html","Hitter"
100,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,1398,0,348,279,85,164,145,22,21,0,8,45,30,10,2,0,0.3311,4.52,0,0,0,0,0,0,0,0,0,0,0,0,3.635,1.206,0.28,3.89,1.13,4.11,8.72,6.99,2.13,0.2,0.06,0.14,"Kristy O'Sullivan","P","PBE","22 - 21","Kristy O'Sullivan - P","http://www.pbesim.com/players/player_221.html","Pitcher"
100,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,339,0,105,30,18,54,48,2,1,1,3,7,0,0,0,0,-0.2074,0,0,0,0,0,0,0,0,0,0,0,0,0,5.333,1.519,0.321,4.15,0.78,6,11.67,3.33,2,0.09,0.05,0.04,"Shea Stockton","P","PBE","2 - 1","Shea Stockton - P","http://www.pbesim.com/players/player_222.html","Pitcher"
100,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,403,0,120,69,49,61,61,3,0,2,3,14,0,0,0,3,0.1267,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,5.602,1.724,0.328,5.05,1.29,5.6,11.02,6.34,4.5,0.17,0.12,0.05,"Curtis Kane","P","PBE","3 - 0","Curtis Kane - P","http://www.pbesim.com/players/player_52.html","Pitcher"
100,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,177,0,42,39,20,18,16,3,2,5,1,5,0,0,0,0,-0.4588,0.19,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.378,0.276,4.14,1,3.6,8.4,7.8,4,0.22,0.11,0.11,"Dionte Washington","P","PBE","3 - 2","Dionte Washington - P","http://www.pbesim.com/players/player_326.html","Pitcher"
100,23,162,25,41,173,613,43,5,1,2,16,9,6,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0584,-1.44,0.154,0.208,17,8,38,0.235,0.443,0.081,0.193,0.24,0.06,0.18,0,0,0,0,0,0,0,0,0,0,0,0,"Esteban  Ramirez","CF","PBE","0 - 0","Esteban  Ramirez - CF","http://www.pbesim.com/players/player_23.html","Hitter"
100,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,389,0,117,51,41,66,58,6,4,0,6,9,6,2,0,0,0.3491,0.52,0,0,0,0,0,0,0,0,0,0,0,0,5.438,1.646,0.322,4.54,0.84,6.19,10.97,4.78,3.84,0.13,0.11,0.02,"Blair -Williams-","P","PBE","6 - 4","Blair -Williams- - P","http://www.pbesim.com/players/player_117.html","Pitcher"
100,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,3077,0,921,485,291,495,467,25,58,3,22,89,36,4,2,1,-0.257,3.05,0,0,0,0,0,0,0,0,0,0,0,0,5.611,1.618,0.33,4.52,1.07,5.95,11.07,5.83,3.5,0.16,0.09,0.07,"Landon Hope","P","PBE","25 - 58","Landon Hope - P","http://www.pbesim.com/players/player_225.html","Pitcher"
100,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,4204,0,1082,845,340,495,463,58,61,0,18,113,99,13,3,0,1.4299,12.72,0,0,0,0,0,0,0,0,0,0,0,0,3.862,1.318,0.297,3.84,0.94,4.13,9.03,7.05,2.84,0.2,0.08,0.12,"Knuckles Deep","P","PBE","58 - 61","Knuckles Deep - P","http://www.pbesim.com/players/player_226.html","Pitcher"
100,89,5,0,1,5,25,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1282,-0.08,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,"Marc Garvey","CF","PBE","0 - 0","Marc Garvey - CF","http://www.pbesim.com/players/player_89.html","Hitter"
100,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,1818,0,521,297,204,322,293,14,40,0,21,58,27,4,0,0,-1.69,1.82,0,0,0,0,0,0,0,0,0,0,0,0,5.821,1.6,0.312,4.8,1.15,6.4,10.35,5.9,4.05,0.16,0.11,0.05,"Pete Peters","P","PBE","14 - 40","Pete Peters - P","http://www.pbesim.com/players/player_329.html","Pitcher"
100,121,3555,1052,674,3899,14006,901,235,29,135,528,569,0,255,7,26,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.5093,27.26,0.296,0.352,653,621,1750,0.492,0.844,0.196,0.331,0.17,0.07,0.1,0,0,0,0,0,0,0,0,0,0,0,0,"Roger Baton","2B","PBE","0 - 0","Roger Baton - 2B","http://www.pbesim.com/players/player_121.html","Hitter"
100,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,866,0,270,93,44,116,112,7,12,0,8,23,13,2,0,0,0.2709,0.81,0,0,0,0,0,0,0,0,0,0,0,0,4.755,1.481,0.326,4.26,0.98,4.92,11.46,3.95,1.87,0.11,0.05,0.06,"Daniel Brown","P","PBE","7 - 12","Daniel Brown - P","http://www.pbesim.com/players/player_230.html","Pitcher"
100,30,661,132,177,730,2623,189,23,0,2,42,46,0,41,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5292,-4.09,0.2,0.261,107,42,161,0.244,0.505,0.044,0.269,0.24,0.06,0.18,0,0,0,0,0,0,0,0,0,0,0,0,"Thunder Strokeharder","C","PBE","0 - 0","Thunder Strokeharder - C","http://www.pbesim.com/players/player_30.html","Hitter"
100,124,2725,647,761,2982,11038,698,110,14,132,344,428,2,214,7,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0869,7.38,0.237,0.295,391,351,1181,0.433,0.728,0.196,0.277,0.26,0.07,0.19,0,0,0,0,0,0,0,0,0,0,0,0,"Hawk Russell","LF","PBE","0 - 0","Hawk Russell - LF","http://www.pbesim.com/players/player_124.html","Hitter"
100,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,1464,0,391,279,125,207,197,26,15,1,11,50,19,1,0,0,-1.7583,1.58,0,0,0,0,0,0,0,0,0,0,0,0,4.831,1.406,0.298,4.37,1.23,5.08,9.59,6.84,3.07,0.19,0.09,0.1,"Omar Wright","P","PBE","26 - 15","Omar Wright - P","http://www.pbesim.com/players/player_34.html","Pitcher"
100,234,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Big Dongs","1B","PBE","0 - 0","Big Dongs - 1B","http://www.pbesim.com/players/player_234.html","Hitter"
100,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474,5666,0,1441,1196,378,678,645,94,67,0,30,175,129,16,4,1,-1.283,23.29,0,0,0,0,0,0,0,0,0,0,0,0,3.938,1.234,0.293,3.79,1.07,4.14,8.8,7.3,2.31,0.21,0.07,0.14,"Khamati Kahn","P","PBE","94 - 67","Khamati Kahn - P","http://www.pbesim.com/players/player_126.html","Pitcher"
100,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,1273,0,384,229,152,243,232,11,34,0,11,48,11,0,0,1,-2.5912,-0.16,0,0,0,0,0,0,0,0,0,0,0,0,6.692,1.718,0.334,5.09,1.38,7.01,11.08,6.61,4.38,0.18,0.12,0.06,"Michael Lang","P","PBE","11 - 34","Michael Lang - P","http://www.pbesim.com/players/player_334.html","Pitcher"
100,129,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Johnathan -Blayke-","LF","PBE","0 - 0","Johnathan -Blayke- - LF","http://www.pbesim.com/players/player_129.html","Hitter"
100,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,70,0,22,9,12,17,17,0,1,0,0,4,0,0,0,0,0.0618,-0.54,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0.316,7.22,2.12,9,11.65,4.76,6.35,0.13,0.17,-0.04,"Nero  Mantics","P","PBE","0 - 1","Nero  Mantics - P","http://www.pbesim.com/players/player_162.html","Pitcher"
100,239,3855,959,916,4313,16794,990,215,16,200,555,662,1,402,23,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1849,22.74,0.249,0.323,528,589,1806,0.468,0.791,0.219,0.273,0.21,0.09,0.12,0,0,0,0,0,0,0,0,0,0,0,0,"Min-joon Do","2B","PBE","0 - 0","Min-joon Do - 2B","http://www.pbesim.com/players/player_239.html","Hitter"
100,240,1144,309,174,1235,4386,287,51,2,10,128,113,2,81,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0251,1.57,0.27,0.321,246,127,394,0.344,0.665,0.074,0.31,0.14,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,"Alex Sincario","2B","PBE","0 - 0","Alex Sincario - 2B","http://www.pbesim.com/players/player_240.html","Hitter"
100,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,3943,0,1161,634,257,592,563,43,75,0,29,131,67,7,1,0,-1.1715,5.85,0,0,0,0,0,0,0,0,0,0,0,0,5.229,1.463,0.321,4.34,1.22,5.5,10.78,5.89,2.39,0.16,0.07,0.09,"J.R. Wilson","P","PBE","43 - 75","J.R. Wilson - P","http://www.pbesim.com/players/player_132.html","Pitcher"
100,204,3650,973,823,3991,14480,940,182,17,80,410,409,1,242,14,22,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4407,18.8,0.267,0.325,694,467,1429,0.392,0.717,0.125,0.322,0.21,0.06,0.15,0,0,0,0,0,0,0,0,0,0,0,0,"Jackson Jackson","C","PBE","0 - 0","Jackson Jackson - C","http://www.pbesim.com/players/player_204.html","Hitter"
100,242,524,124,106,568,2025,135,23,1,6,48,45,2,40,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5921,-1.36,0.237,0.293,94,49,167,0.319,0.612,0.082,0.284,0.19,0.07,0.12,0,0,0,0,0,0,0,0,0,0,0,0,"Sigurd Bjarnason","2B","PBE","0 - 0","Sigurd Bjarnason - 2B","http://www.pbesim.com/players/player_242.html","Hitter"
100,39,1027,238,253,1099,3891,289,70,10,10,100,107,0,57,2,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1996,0.2,0.232,0.279,148,100,358,0.349,0.628,0.117,0.296,0.23,0.05,0.18,0,0,0,0,0,0,0,0,0,0,0,0,"Michael Rapinski","3B","PBE","0 - 0","Michael Rapinski - 3B","http://www.pbesim.com/players/player_39.html","Hitter"
100,137,1641,375,405,1822,6823,461,97,5,48,202,193,2,127,10,21,32,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.8402,-0.82,0.229,0.297,225,188,626,0.381,0.678,0.152,0.27,0.22,0.07,0.15,0,Inf,0.5,0,0,0,Inf,0,0,0,0,0,"Jordan von Matt","LF","PBE","0 - 0","Jordan von Matt - LF","http://www.pbesim.com/players/player_137.html","Hitter"
100,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,6812,0,1664,1703,378,745,717,112,81,0,27,191,164,32,12,0,1.3968,37.82,0,0,0,0,0,0,0,0,0,0,0,0,3.615,1.144,0.298,3.22,0.96,3.76,8.39,8.59,1.91,0.25,0.06,0.19,"Elston Sinclair","P","PBE","112 - 81","Elston Sinclair - P","http://www.pbesim.com/players/player_208.html","Pitcher"
100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,2593,0,658,541,249,335,297,32,49,14,20,71,49,4,0,4,-2.1085,7.74,0,0,0,0,0,0,0,0,0,0,0,0,4.007,1.36,0.293,3.98,0.96,4.52,8.88,7.3,3.36,0.21,0.1,0.11,"Chris Bennett","P","PBE","32 - 49","Chris Bennett - P","http://www.pbesim.com/players/player_11.html","Pitcher"
100,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,1448,0,441,239,174,236,208,14,21,1,13,46,12,1,0,0,0.9158,-1.26,0,0,0,0,0,0,0,0,0,0,0,0,5.273,1.732,0.336,4.91,1.17,5.98,11.18,6.06,4.41,0.17,0.12,0.05,"Boopity Booper","P","PBE","14 - 21","Boopity Booper - P","http://www.pbesim.com/players/player_210.html","Pitcher"
100,140,1858,396,464,2049,7479,532,110,18,38,197,201,16,137,5,20,34,0,4,0,3,1,0,2,2,0,0,0,0,0,0,0,0,0,1.962,-5.11,0.213,0.278,230,184,656,0.353,0.631,0.14,0.26,0.23,0.07,0.16,Inf,Inf,1,-Inf,0,Inf,Inf,Inf,0,0.25,0,0.25,"Orlando Jackson","DH","PBE","0 - 0","Orlando Jackson - DH","http://www.pbesim.com/players/player_140.html","Hitter"
100,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,558,0,165,65,15,61,54,10,4,0,2,13,9,2,0,0,-0.0566,1.33,0,0,0,0,0,0,0,0,0,0,0,0,3.574,1.324,0.315,3.72,0.86,4.04,10.92,4.3,0.99,0.12,0.03,0.09,"Kazuto Nagai","P","PBE","10 - 4","Kazuto Nagai - P","http://www.pbesim.com/players/player_212.html","Pitcher"
100,141,1,0,1,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Ricky -Garcia-","CF","PBE","0 - 0","Ricky -Garcia- - CF","http://www.pbesim.com/players/player_141.html","Hitter"
100,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,598,0,161,124,66,80,78,5,7,7,7,21,0,0,0,13,0.6144,-0.68,0,0,0,0,0,0,0,0,0,0,0,0,4.529,1.465,0.304,4.54,1.22,4.65,9.35,7.2,3.83,0.21,0.11,0.1,"Mikael Martinez","P","PBE","5 - 7","Mikael Martinez - P","http://www.pbesim.com/players/player_214.html","Pitcher"
100,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0036,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9.1,0,0,0,0,18,0,0.67,-0.67,"Jonathan -Paxtor-","P","PBE","0 - 0","Jonathan -Paxtor- - P","http://www.pbesim.com/players/player_143.html","Pitcher"
100,345,359,75,86,374,1281,100,15,2,10,23,32,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2354,-1.33,0.209,0.241,48,30,124,0.345,0.586,0.136,0.247,0.23,0.04,0.19,0,0,0,0,0,0,0,0,0,0,0,0,"Brock Beck","2B","PBE","0 - 0","Brock Beck - 2B","http://www.pbesim.com/players/player_345.html","Hitter"
